Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 INXN,ZR,0,0,0,0,28.833333333333332,50,-1,-1,-1,48
 INXN,KNN,0,0,euclidean,11,27.2,60,-1,-1,7,22
 INXN,RF,40,20,0,-1,32.4,60,-1,-1,-1,42
 INXN,SVM,0,0,linear,-1,34.6,60,0.5,1,-1,60
 INXN,ZR,0,0,0,0,34.6,60,-1,-1,-1,60
 INXN,KNN,0,0,canberra,11,38.0,70,-1,-1,11,41
 INXN,RF,10,20,0,-1,44.25,70,-1,-1,-1,62
 INXN,SVM,0,0,poly,-1,44.75,70,10,2,-1,66
 INXN,ZR,0,0,0,0,45.75,70,-1,-1,-1,70
 INXN,KNN,0,0,chebyshev,11,46.0,80,-1,-1,3,31
 INXN,RF,40,20,0,-1,53.333333333333336,80,-1,-1,-1,59
 INXN,SVM,0,0,linear,-1,54.666666666666664,80,0.5,1,-1,80
 INXN,ZR,0,0,0,0,54.666666666666664,80,-1,-1,-1,80
 INXN,KNN,0,0,euclidean,11,45.5,90,-1,-1,11,49
 INXN,RF,40,30,0,-1,55.0,90,-1,-1,-1,67
 INXN,SVM,0,0,linear,-1,62.0,90,0.5,1,-1,88
 INXN,ZR,0,0,0,0,62.0,90,-1,-1,-1,88
 INXN,KNN,0,0,canberra,11,57.5,100,-1,-1,3,49
 INXN,RF,50,40,0,-1,69.0,100,-1,-1,-1,68
 INXN,SVM,0,0,poly,-1,69.0,100,0.5,1,-1,80
 INXN,ZR,0,0,0,0,73.5,100,-1,-1,-1,100
 IX,KNN,0,0,euclidean,11,2.5555555555555554,10,-1,-1,9,8
 IX,RF,10,10,0,-1,5.777777777777778,10,-1,-1,-1,7
 IX,SVM,0,0,poly,-1,5.777777777777778,10,5,4,-1,7
 IX,ZR,0,0,0,0,9.0,10,-1,-1,-1,2
 IX,KNN,0,0,chebyshev,11,6.444444444444445,20,-1,-1,3,6
 IX,RF,40,40,0,-1,6.111111111111111,20,-1,-1,-1,8
 IX,SVM,0,0,poly,-1,6.0,20,0.5,3,-1,8
 IX,ZR,0,0,0,0,4.666666666666667,20,-1,-1,-1,12
 IX,KNN,0,0,euclidean,11,12.777777777777779,30,-1,-1,7,7
 IX,RF,10,40,0,-1,14.0,30,-1,-1,-1,6
 IX,SVM,0,0,poly,-1,15.0,30,0.5,1,-1,0
 IX,ZR,0,0,0,0,9.88888888888889,30,-1,-1,-1,10
 IX,KNN,0,0,canberra,11,18.666666666666668,40,-1,-1,5,29
 IX,RF,40,40,0,-1,17.333333333333332,40,-1,-1,-1,30
 IX,SVM,0,0,poly,-1,18.0,40,10,3,-1,30
 IX,ZR,0,0,0,0,18.666666666666668,40,-1,-1,-1,38
 IX,KNN,0,0,canberra,11,21.22222222222222,50,-1,-1,3,15
 IX,RF,10,30,0,-1,23.88888888888889,50,-1,-1,-1,11
 IX,SVM,0,0,linear,-1,28.666666666666668,50,0.5,1,-1,16
 IX,ZR,0,0,0,0,28.666666666666668,50,-1,-1,-1,16
 IX,KNN,0,0,hamming,11,26.666666666666668,60,-1,-1,3,17
 IX,RF,30,50,0,-1,29.22222222222222,60,-1,-1,-1,31
 IX,SVM,0,0,poly,-1,30.11111111111111,60,100,2,-1,32
 IX,ZR,0,0,0,0,34.55555555555556,60,-1,-1,-1,46
 IX,KNN,0,0,canberra,11,34.888888888888886,70,-1,-1,9,36
 IX,RF,40,30,0,-1,36.888888888888886,70,-1,-1,-1,34
 IX,SVM,0,0,poly,-1,35.0,70,100,3,-1,30
 IX,ZR,0,0,0,0,43.44444444444444,70,-1,-1,-1,44
