Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 KAI,KNN,0,0,chebyshev,0,0.5837837837837838,90,47
 KF,KNN,0,0,hamming,0,0.5558546433378196,90,38
 KMT,KNN,0,0,braycurtis,0,0.6800535475234271,90,56
 KSS,KNN,0,0,manhattan,0,0.6302414231257941,40,24
 KSU,KNN,0,0,manhattan,0,0.5255292652552926,20,11
 KRC,KNN,0,0,canberra,0,0.7033112582781457,80,41
 KAI,KNN,0,0,canberra,0,0.6489071038251366,100,64
 KMT,KNN,0,0,manhattan,0,0.6292286874154263,100,54
 KF,KNN,0,0,chebyshev,0,0.638095238095238,100,48
 KSS,KNN,0,0,canberra,0,0.6636713735558408,50,33
 KSU,KNN,0,0,chebyshev,0,0.5685534591194968,30,20
 KRC,KNN,0,0,chebyshev,0,0.5970548862115127,90,47
 LAZ,KNN,0,0,chebyshev,0,0.4564393939393939,10,6
 LFC,KNN,0,0,chebyshev,0,0.5192629815745393,10,8
 KT,KNN,0,0,hamming,0,0.5252774352651048,10,5
 KSS,KNN,0,0,hamming,0,0.5097276264591439,60,37
 LEO,KNN,0,0,braycurtis,0,0.9309494451294698,10,10
 L,KNN,0,0,canberra,0,0.7891491985203453,10,8
 KSU,KNN,0,0,hamming,0,0.5565438373570522,40,33
 KRC,KNN,0,0,manhattan,0,0.6603518267929634,100,56
 LAZ,KNN,0,0,hamming,0,0.45,20,9
 LFC,KNN,0,0,hamming,0,0.4838709677419355,20,13
 KT,KNN,0,0,chebyshev,0,0.48941469489414696,20,11
 KSS,KNN,0,0,hamming,0,0.546526867627785,70,43
 LEO,KNN,0,0,hamming,0,0.7957658779576587,20,17
 L,KNN,0,0,euclidean,0,0.6214196762141968,20,13
 KSU,KNN,0,0,chebyshev,0,0.5815147625160462,50,33
 LAZ,KNN,0,0,hamming,0,0.5234375,30,15
 LFC,KNN,0,0,manhattan,0,0.6471600688468159,30,17
 LNN,KNN,0,0,chebyshev,0,0.48951911220715166,10,6
 KSS,KNN,0,0,hamming,0,0.49271523178807947,80,46
 KT,KNN,0,0,manhattan,0,0.5836477987421383,30,9
 LEO,KNN,0,0,hamming,0,0.6427672955974842,30,25
 L,KNN,0,0,canberra,0,0.6339622641509434,30,15
 LAZ,KNN,0,0,chebyshev,0,0.5932539682539683,40,24
 KSU,KNN,0,0,canberra,0,0.6601815823605707,60,33
 LFC,KNN,0,0,euclidean,0,0.6265270506108203,40,23
 LNN,KNN,0,0,canberra,0,0.5379825653798257,20,9
 LAZ,KNN,0,0,braycurtis,0,0.6532258064516129,50,22
 KSS,KNN,0,0,braycurtis,0,0.6238286479250335,90,59
 KT,KNN,0,0,euclidean,0,0.5946632782719187,40,26
 LEO,KNN,0,0,hamming,0,0.49174078780177893,40,26
 L,KNN,0,0,euclidean,0,0.6238881829733164,40,22
 LFC,KNN,0,0,chebyshev,0,0.6123893805309735,50,25
 KSU,KNN,0,0,hamming,0,0.5425950196592398,70,32
 LAZ,KNN,0,0,braycurtis,0,0.6844262295081968,60,39
 LNN,KNN,0,0,braycurtis,0,0.5911949685534591,30,21
 LFC,KNN,0,0,canberra,0,0.6822262118491921,60,30
 KSS,KNN,0,0,manhattan,0,0.638700947225981,100,63
 KT,KNN,0,0,euclidean,0,0.6174582798459564,50,32
 LEO,KNN,0,0,chebyshev,0,0.5879332477535302,50,7
 L,KNN,0,0,hamming,0,0.43517329910141206,50,31
 KSU,KNN,0,0,euclidean,0,0.6344370860927152,80,44
 LAZ,KNN,0,0,canberra,0,0.68125,70,41
 LNN,KNN,0,0,chebyshev,0,0.6060991105463787,40,20
 LFC,KNN,0,0,canberra,0,0.6757741347905283,70,35
 LPG,KNN,0,0,hamming,0,0.5135135135135135,10,8
 LEO,KNN,0,0,canberra,0,0.6796368352788587,60,23
 KT,KNN,0,0,canberra,0,0.669260700389105,60,36
 L,KNN,0,0,manhattan,0,0.6407263294422828,60,33
 KSU,KNN,0,0,manhattan,0,0.6506024096385542,90,61
 LAZ,KNN,0,0,manhattan,0,0.6504237288135594,80,51
 LPG,KNN,0,0,chebyshev,0,0.4696969696969697,20,13
 LFC,KNN,0,0,hamming,0,0.5249537892791127,80,63
 LNN,KNN,0,0,chebyshev,0,0.6046213093709885,50,26
 LPG,KNN,0,0,chebyshev,0,0.5689655172413793,30,19
 LEO,KNN,0,0,manhattan,0,0.6684141546526867,70,46
 KT,KNN,0,0,braycurtis,0,0.6618610747051114,70,36
 LAZ,KNN,0,0,hamming,0,0.5452586206896551,90,62
 L,KNN,0,0,canberra,0,0.6435124508519003,70,41
 KSU,KNN,0,0,hamming,0,0.550744248985115,100,66
 LPG,KNN,0,0,manhattan,0,0.72,40,26
 LFC,KNN,0,0,hamming,0,0.5234521575984991,90,69
 LNN,KNN,0,0,hamming,0,0.5019455252918288,60,39
 LAZ,KNN,0,0,hamming,0,0.543859649122807,100,48
 LPG,KNN,0,0,euclidean,0,0.6904761904761905,50,32
 LEO,KNN,0,0,chebyshev,0,0.5509933774834437,80,33
 KT,KNN,0,0,hamming,0,0.48344370860927155,80,54
 LPI,KNN,0,0,chebyshev,0,0.4947916666666667,10,8
 L,KNN,0,0,hamming,0,0.49801324503311256,80,38
 LFC,KNN,0,0,hamming,0,0.5142857142857142,100,65
 LPG,KNN,0,0,euclidean,0,0.4117647058823529,60,34
 LNN,KNN,0,0,braycurtis,0,0.6120576671035387,70,47
 LPI,KNN,0,0,chebyshev,0,0.5108695652173914,20,11
 KT,KNN,0,0,manhattan,0,0.6746987951807228,90,55
 LEO,KNN,0,0,chebyshev,0,0.5769745649263721,90,40
 LPG,KNN,0,0,canberra,0,0.7307692307692307,70,37
 L,KNN,0,0,hamming,0,0.5180722891566265,90,38
 LPI,KNN,0,0,braycurtis,0,0.5795454545454546,30,25
 LNN,KNN,0,0,manhattan,0,0.6384105960264901,80,46
 LPG,KNN,0,0,euclidean,0,0.6666666666666666,80,45
 LEO,KNN,0,0,chebyshev,0,0.591339648173207,100,24
 KT,KNN,0,0,braycurtis,0,0.6779431664411367,100,60
 LPI,KNN,0,0,canberra,0,0.5952380952380952,40,27
 L,KNN,0,0,braycurtis,0,0.7171853856562923,100,65
 LPG,KNN,0,0,hamming,0,0.4,90,51
 LNN,KNN,0,0,chebyshev,0,0.6010709504685409,90,71
 LPG,KNN,0,0,manhattan,0,0.5,100,40
 LPI,KNN,0,0,euclidean,0,0.6,50,30
 MANU,KNN,0,0,hamming,0,0.6645962732919255,10,10
 MCC,KNN,0,0,manhattan,0,0.7125,10,4
 LPL,KNN,0,0,euclidean,0,0.5202821869488536,10,10
 LRN,KNN,0,0,chebyshev,0,0.49242424242424243,10,6
 LPI,KNN,0,0,hamming,0,0.5592105263157895,60,35
 MBT,KNN,0,0,canberra,0,0.5175097276264592,10,7
 LNN,KNN,0,0,manhattan,0,0.6495263870094723,100,65
 MANU,KNN,0,0,hamming,0,0.38562091503267976,20,14
 MCC,KNN,0,0,euclidean,0,0.4870689655172414,20,9
 LRN,KNN,0,0,chebyshev,0,0.5618556701030928,20,15
 LPL,KNN,0,0,chebyshev,0,0.6225402504472272,20,11
 LPI,KNN,0,0,hamming,0,0.5,70,41
 MANU,KNN,0,0,hamming,0,0.4896551724137931,30,19
 MBT,KNN,0,0,manhattan,0,0.5727391874180865,20,15
 MCC,KNN,0,0,chebyshev,0,0.5,30,17
 LPI,KNN,0,0,braycurtis,0,0.6323529411764706,80,55
 LRN,KNN,0,0,hamming,0,0.5263157894736842,30,17
 LPL,KNN,0,0,euclidean,0,0.6497277676950998,30,25
 MCI,KNN,0,0,braycurtis,0,0.8333333333333334,10,9
 MCD,KNN,0,0,euclidean,0,0.7953144266337855,10,10
 MANU,KNN,0,0,euclidean,0,0.635036496350365,40,21
 MCC,KNN,0,0,chebyshev,0,0.5879629629629629,40,25
 LPI,KNN,0,0,chebyshev,0,0.5078125,90,58
 MBT,KNN,0,0,canberra,0,0.6596026490066225,30,9
 LRN,KNN,0,0,manhattan,0,0.6666666666666666,40,32
 MANU,KNN,0,0,canberra,0,0.7131782945736435,50,40
 LPL,KNN,0,0,hamming,0,0.49355432780847147,40,22
 MCC,KNN,0,0,hamming,0,0.5480769230769231,50,34
 MCI,KNN,0,0,hamming,0,0.5112219451371571,20,15
 MCD,KNN,0,0,manhattan,0,0.660024906600249,20,16
 LPI,KNN,0,0,euclidean,0,0.5166666666666667,100,56
 LRN,KNN,0,0,chebyshev,0,0.5851648351648352,50,29
 MANU,KNN,0,0,braycurtis,0,0.8347107438016529,60,31
 MBT,KNN,0,0,canberra,0,0.6452476572958501,40,24
 MCC,KNN,0,0,euclidean,0,0.66,60,40
 LPL,KNN,0,0,chebyshev,0,0.6074766355140186,50,30
 MANU,KNN,0,0,hamming,0,0.584070796460177,70,42
 LRN,KNN,0,0,chebyshev,0,0.6460674157303371,60,43
 MCD,KNN,0,0,canberra,0,0.680503144654088,30,17
 MCI,KNN,0,0,hamming,0,0.3778337531486146,30,19
 MCC,KNN,0,0,chebyshev,0,0.5729166666666666,70,48
 MBT,KNN,0,0,manhattan,0,0.6265223274695535,50,37
 LPL,KNN,0,0,hamming,0,0.540796963946869,60,36
 MANU,KNN,0,0,manhattan,0,0.780952380952381,80,59
 LRN,KNN,0,0,canberra,0,0.6781609195402298,70,54
 MCC,KNN,0,0,hamming,0,0.5543478260869565,80,48
 MCI,KNN,0,0,chebyshev,0,0.5725190839694656,40,22
 MCD,KNN,0,0,canberra,0,0.6975857687420585,40,36
 MANU,KNN,0,0,manhattan,0,0.7422680412371134,90,76
 LPL,KNN,0,0,hamming,0,0.5279383429672447,70,42
 MBT,KNN,0,0,canberra,0,0.6621067031463749,60,36
 MCC,KNN,0,0,hamming,0,0.5511363636363636,90,45
 LRN,KNN,0,0,euclidean,0,0.638235294117647,80,46
 MANU,KNN,0,0,canberra,0,0.8314606741573034,100,73
 MCI,KNN,0,0,hamming,0,0.4652956298200514,50,38
 MCD,KNN,0,0,canberra,0,0.686777920410783,50,22
 LPL,KNN,0,0,hamming,0,0.5518590998043053,80,47
 MCC,KNN,0,0,euclidean,0,0.7261904761904762,100,67
 LRN,KNN,0,0,euclidean,0,0.6204819277108434,90,56
 MBT,KNN,0,0,chebyshev,0,0.5878284923928078,70,42
 MCD,KNN,0,0,euclidean,0,0.6459143968871596,60,37
 LPL,KNN,0,0,manhattan,0,0.6520874751491054,90,62
 MCI,KNN,0,0,hamming,0,0.5194805194805194,60,30
 LRN,KNN,0,0,canberra,0,0.654320987654321,100,82
 MBT,KNN,0,0,hamming,0,0.4993006993006993,80,46
 LPL,KNN,0,0,hamming,0,0.5191919191919192,100,83
 MCD,KNN,0,0,euclidean,0,0.6238532110091743,70,63
 MCI,KNN,0,0,hamming,0,0.5813648293963255,70,21
 MBT,KNN,0,0,chebyshev,0,0.5841584158415841,90,56
 MCD,KNN,0,0,hamming,0,0.5814569536423841,80,61
 MFD,KNN,0,0,hamming,0,0.6981132075471698,10,10
 MCI,KNN,0,0,manhattan,0,0.6989389920424404,80,14
 MHI,KNN,0,0,canberra,0,0.9336569579288025,10,10
 MBT,KNN,0,0,canberra,0,0.6666666666666666,100,64
 MFM,KNN,0,0,canberra,0,0.93711467324291,10,10
 MFD,KNN,0,0,canberra,0,0.6104347826086957,20,13
 MHI,KNN,0,0,braycurtis,0,0.8590163934426229,20,18
 MCD,KNN,0,0,hamming,0,0.5582329317269076,90,61
 MCI,KNN,0,0,braycurtis,0,0.6836461126005362,90,37
 MFM,KNN,0,0,hamming,0,0.7808219178082192,20,20
 MHN,KNN,0,0,hamming,0,0.9272503082614056,10,10
 MIN,KNN,0,0,euclidean,0,0.9741060419235512,10,10
 MFD,KNN,0,0,euclidean,0,0.6102292768959435,30,22
 MHI,KNN,0,0,hamming,0,0.526578073089701,30,29
 MCD,KNN,0,0,manhattan,0,0.7090663058186739,100,61
 MCI,KNN,0,0,canberra,0,0.7262872628726287,100,69
 MFM,KNN,0,0,hamming,0,0.640251572327044,30,24
 MHN,KNN,0,0,braycurtis,0,0.9078455790784558,20,20
 MIN,KNN,0,0,chebyshev,0,0.9389788293897883,20,20
 MFD,KNN,0,0,braycurtis,0,0.6243291592128801,40,18
 MHI,KNN,0,0,hamming,0,0.4494949494949495,40,16
 MIXT,KNN,0,0,hamming,0,0.44642857142857145,10,8
 MMD,KNN,0,0,euclidean,0,0.9814814814814815,10,10
 MFM,KNN,0,0,hamming,0,0.4841168996188056,40,30
 MFD,KNN,0,0,euclidean,0,0.6243194192377496,50,30
 MHN,KNN,0,0,chebyshev,0,0.7924528301886793,30,23
 MMT,KNN,0,0,hamming,0,0.9420468557336621,10,10
 MIXT,KNN,0,0,euclidean,0,0.6442307692307693,20,14
 MHI,KNN,0,0,braycurtis,0,0.6638225255972696,50,16
 MIN,KNN,0,0,hamming,0,0.879245283018868,30,30
 MMD,KNN,0,0,chebyshev,0,0.9415584415584416,20,20
 MIXT,KNN,0,0,hamming,0,0.6666666666666666,30,18
 MFD,KNN,0,0,hamming,0,0.5174953959484346,60,31
 MFM,KNN,0,0,canberra,0,0.6880616174582799,50,29
 MMD,KNN,0,0,chebyshev,0,0.8424657534246576,30,30
 MHI,KNN,0,0,hamming,0,0.4411764705882353,60,16
 MHN,KNN,0,0,hamming,0,0.5933926302414231,40,33
 MMT,KNN,0,0,manhattan,0,0.9090909090909091,20,20
 MIN,KNN,0,0,hamming,0,0.8271918678526048,40,40
 MIXT,KNN,0,0,manhattan,0,0.8863636363636364,40,34
 MMD,KNN,0,0,chebyshev,0,0.8260869565217391,40,40
 MFD,KNN,0,0,euclidean,0,0.6429906542056075,70,45
 MIXT,KNN,0,0,hamming,0,0.675,50,33
 MHI,KNN,0,0,euclidean,0,0.6473684210526316,70,47
 MFM,KNN,0,0,braycurtis,0,0.6121919584954605,60,32
 MMD,KNN,0,0,chebyshev,0,0.6846153846153846,50,42
 MMT,KNN,0,0,hamming,0,0.8012578616352202,30,30
 MHN,KNN,0,0,canberra,0,0.6983311938382541,50,21
 MIN,KNN,0,0,hamming,0,0.7817715019255456,50,32
 MIXT,KNN,0,0,hamming,0,0.7083333333333334,60,29
 MFD,KNN,0,0,chebyshev,0,0.6129032258064516,80,48
 MMD,KNN,0,0,hamming,0,0.5491803278688525,60,44
 MHI,KNN,0,0,chebyshev,0,0.608540925266904,80,39
 MFM,KNN,0,0,chebyshev,0,0.5504587155963303,70,50
 MIXT,KNN,0,0,euclidean,0,0.828125,70,36
 MHN,KNN,0,0,canberra,0,0.6990920881971465,60,32
 MIN,KNN,0,0,hamming,0,0.7328145265888456,60,35
 MMT,KNN,0,0,hamming,0,0.7026683608640406,40,36
 MMD,KNN,0,0,chebyshev,0,0.5789473684210527,70,54
 MFD,KNN,0,0,braycurtis,0,0.7302504816955684,90,56
 MIXT,KNN,0,0,canberra,0,0.8928571428571429,80,25
 MHI,KNN,0,0,hamming,0,0.4404332129963899,90,39
 MMD,KNN,0,0,chebyshev,0,0.5754716981132075,80,50
 MFM,KNN,0,0,chebyshev,0,0.528476821192053,80,40
 MHN,KNN,0,0,chebyshev,0,0.5150720838794234,70,30
 MIXT,KNN,0,0,manhattan,0,0.9583333333333334,90,44
 MIN,KNN,0,0,hamming,0,0.6684141546526867,70,56
 MFD,KNN,0,0,euclidean,0,0.649706457925636,100,55
 MMT,KNN,0,0,canberra,0,0.7702182284980744,50,29
 MHI,KNN,0,0,chebyshev,0,0.5952380952380952,100,44
 MMD,KNN,0,0,hamming,0,0.3673469387755102,90,41
 MIXT,KNN,0,0,hamming,0,0.75,100,79
 MFM,KNN,0,0,chebyshev,0,0.5421686746987951,90,52
 MMD,KNN,0,0,hamming,0,0.4,100,33
 MIN,KNN,0,0,hamming,0,0.6476821192052981,80,79
 MHN,KNN,0,0,hamming,0,0.4013245033112583,80,23
 MMT,KNN,0,0,canberra,0,0.754863813229572,60,21
 MMU,KNN,0,0,euclidean,0,0.9283065512978986,10,3
 MFM,KNN,0,0,braycurtis,0,0.6752368064952639,100,54
 MIN,KNN,0,0,hamming,0,0.6050870147255689,90,84
 MHN,KNN,0,0,chebyshev,0,0.570281124497992,90,36
 MMT,KNN,0,0,manhattan,0,0.7051114023591087,70,34
 MMU,KNN,0,0,hamming,0,0.8202247191011236,20,19
 MN,KNN,0,0,chebyshev,0,0.4494949494949495,10,10
 MHN,KNN,0,0,chebyshev,0,0.5534506089309879,100,18
 MIN,KNN,0,0,hamming,0,0.5832205683355887,100,84
 MMT,KNN,0,0,hamming,0,0.48874172185430464,80,32
 MNP,KNN,0,0,hamming,0,0.9465648854961832,10,10
 MMU,KNN,0,0,hamming,0,0.7225725094577553,30,24
 MOSC,KNN,0,0,error,0,-1,10,-1
 MOSC,KNN,0,0,error,0,-1,20,-1
 MOSC,KNN,0,0,error,0,-1,30,-1
 MN,KNN,0,0,chebyshev,0,0.6368421052631579,20,14
 MOSC,KNN,0,0,error,0,-1,40,-1
 MOSC,KNN,0,0,error,0,-1,50,-1
 MOSC,KNN,0,0,error,0,-1,60,-1
 MOSC,KNN,0,0,error,0,-1,70,-1
 MOSC,KNN,0,0,error,0,-1,80,-1
 MOSC,KNN,0,0,error,0,-1,90,-1
 MOSC,KNN,0,0,error,0,-1,100,-1
 MN,KNN,0,0,euclidean,0,0.6208791208791209,30,15
 MMT,KNN,0,0,hamming,0,0.4685408299866131,90,52
 MNP,KNN,0,0,hamming,0,0.8380462724935732,20,20
 MMU,KNN,0,0,hamming,0,0.6165605095541401,40,33
 MSM,KNN,0,0,hamming,0,0.4808877928483354,10,8
 MN,KNN,0,0,braycurtis,0,0.6551724137931034,40,25
 MNP,KNN,0,0,hamming,0,0.7025974025974026,30,30
 MMT,KNN,0,0,hamming,0,0.4952638700947226,100,32
 MMU,KNN,0,0,hamming,0,0.5302445302445302,50,19
 MSM,KNN,0,0,euclidean,0,0.5529265255292652,20,12
 MN,KNN,0,0,hamming,0,0.5481927710843374,50,27
 MN,KNN,0,0,braycurtis,0,0.689873417721519,60,42
 MNP,KNN,0,0,hamming,0,0.5564304461942258,40,40
 MMU,KNN,0,0,chebyshev,0,0.6033810143042913,60,27
 MSM,KNN,0,0,chebyshev,0,0.5924528301886792,30,20
 MTR,KNN,0,0,hamming,0,0.4,10,7
 MN,KNN,0,0,braycurtis,0,0.7266666666666667,70,46
 MNP,KNN,0,0,hamming,0,0.4509283819628647,50,30
 MMU,KNN,0,0,euclidean,0,0.6346911957950065,70,44
 MSM,KNN,0,0,braycurtis,0,0.639135959339263,40,25
 MN,KNN,0,0,chebyshev,0,0.6338028169014085,80,44
 MTR,KNN,0,0,hamming,0,0.37780713342140027,20,15
 MNP,KNN,0,0,euclidean,0,0.5898123324396782,60,28
 MN,KNN,0,0,chebyshev,0,0.5522388059701493,90,53
 MMU,KNN,0,0,hamming,0,0.4342629482071713,80,43
 MTR,KNN,0,0,canberra,0,0.6702269692923899,30,18
 MSM,KNN,0,0,hamming,0,0.5019255455712451,50,24
 MN,KNN,0,0,euclidean,0,0.6587301587301587,100,56
 MNP,KNN,0,0,manhattan,0,0.6815718157181572,70,53
 MMU,KNN,0,0,hamming,0,0.3919463087248322,90,35
 MTR,KNN,0,0,hamming,0,0.43859649122807015,40,19
 MSM,KNN,0,0,hamming,0,0.49286640726329445,60,32
 MNP,KNN,0,0,chebyshev,0,0.5821917808219178,80,29
 MTR,KNN,0,0,hamming,0,0.4392905866302865,50,35
 MMU,KNN,0,0,hamming,0,0.3894165535956581,100,32
 MSM,KNN,0,0,braycurtis,0,0.690694626474443,70,41
 MNP,KNN,0,0,hamming,0,0.4515235457063712,90,26
 MTR,KNN,0,0,hamming,0,0.5048275862068966,60,41
 MSM,KNN,0,0,manhattan,0,0.6384105960264901,80,54
 MWA,KNN,0,0,braycurtis,0,0.5550847457627118,10,7
 MVF,KNN,0,0,euclidean,0,0.9223181257706535,10,10
 MNP,KNN,0,0,manhattan,0,0.7254901960784313,100,15
 MTR,KNN,0,0,hamming,0,0.43235704323570434,70,51
 MWA,KNN,0,0,hamming,0,0.45905172413793105,20,13
 MSM,KNN,0,0,manhattan,0,0.6840696117804551,90,66
 MVF,KNN,0,0,manhattan,0,0.8268991282689913,20,20
 MXL,KNN,0,0,euclidean,0,0.524822695035461,10,8
 NBB,KNN,0,0,euclidean,0,1.0,10,10
 MWA,KNN,0,0,braycurtis,0,0.6118421052631579,30,17
 NEA,KNN,0,0,manhattan,0,0.9362363919129082,10,10
 NCR,KNN,0,0,braycurtis,0,0.5819975339087546,10,6
 MTR,KNN,0,0,hamming,0,0.4936530324400564,80,47
 MSM,KNN,0,0,euclidean,0,0.6373477672530447,100,63
 NBB,KNN,0,0,manhattan,0,0.9626865671641791,20,20
 MXL,KNN,0,0,chebyshev,0,0.5401459854014599,20,13
 MVF,KNN,0,0,hamming,0,0.6540880503144654,30,30
 MWA,KNN,0,0,hamming,0,0.5223214285714286,40,31
 NEA,KNN,0,0,canberra,0,0.8740157480314961,20,16
 NCR,KNN,0,0,hamming,0,0.5093399750933998,20,7
 MTR,KNN,0,0,hamming,0,0.4992867332382311,90,55
 NBB,KNN,0,0,chebyshev,0,0.8923076923076924,30,30
 MXL,KNN,0,0,hamming,0,0.5338345864661654,30,18
 MWA,KNN,0,0,manhattan,0,0.6681818181818182,50,36
 MVF,KNN,0,0,chebyshev,0,0.6454891994917408,40,31
 NI,KNN,0,0,euclidean,0,0.781750924784217,10,5
 NEA,KNN,0,0,chebyshev,0,0.7145135566188198,30,27
 NBB,KNN,0,0,chebyshev,0,0.8055555555555556,40,27
 MXL,KNN,0,0,chebyshev,0,0.6666666666666666,40,34
 MTR,KNN,0,0,chebyshev,0,0.5757575757575758,100,51
 NCR,KNN,0,0,hamming,0,0.5119496855345912,30,24
 MWA,KNN,0,0,braycurtis,0,0.6689814814814815,60,30
 NBB,KNN,0,0,euclidean,0,0.7213114754098361,50,18
 MXL,KNN,0,0,chebyshev,0,0.588,50,37
 MVF,KNN,0,0,canberra,0,0.7021822849807445,50,28
 NEA,KNN,0,0,chebyshev,0,0.6122778675282714,40,32
 NI,KNN,0,0,hamming,0,0.5155666251556662,20,13
 NID,KNN,0,0,euclidean,0,0.9724137931034482,10,10
 MWA,KNN,0,0,euclidean,0,0.6297169811320755,70,46
 NCR,KNN,0,0,manhattan,0,0.6556543837357052,40,28
 NBB,KNN,0,0,hamming,0,0.538135593220339,60,28
 MXL,KNN,0,0,manhattan,0,0.7272727272727273,60,40
 NEA,KNN,0,0,hamming,0,0.39279869067103107,50,34
 MVF,KNN,0,0,canberra,0,0.7094682230869002,60,30
 NID,KNN,0,0,hamming,0,0.9124087591240876,20,20
 NI,KNN,0,0,chebyshev,0,0.5421383647798742,30,8
 NBB,KNN,0,0,hamming,0,0.43859649122807015,70,13
 MXL,KNN,0,0,hamming,0,0.5299145299145299,70,46
 MWA,KNN,0,0,canberra,0,0.6225961538461539,80,43
 NCR,KNN,0,0,canberra,0,0.668806161745828,50,31
 NID,KNN,0,0,hamming,0,0.9147286821705426,30,30
 NEA,KNN,0,0,hamming,0,0.4129353233830846,60,36
 NBB,KNN,0,0,canberra,0,0.8,80,9
 MXL,KNN,0,0,manhattan,0,0.6991150442477876,80,59
 MVF,KNN,0,0,chebyshev,0,0.5294888597640891,70,47
 MWA,KNN,0,0,chebyshev,0,0.6004901960784313,90,56
 NI,KNN,0,0,euclidean,0,0.613722998729352,40,32
 NID,KNN,0,0,chebyshev,0,0.8512396694214877,40,40
 NCR,KNN,0,0,euclidean,0,0.6744487678339819,60,42
 NBB,KNN,0,0,chebyshev,0,0.6273584905660378,90,43
 MXL,KNN,0,0,chebyshev,0,0.6284403669724771,90,58
 NEA,KNN,0,0,chebyshev,0,0.5932773109243697,70,40
 NID,KNN,0,0,braycurtis,0,0.8584070796460177,50,35
 MWA,KNN,0,0,chebyshev,0,0.545,100,53
 MVF,KNN,0,0,chebyshev,0,0.5483443708609271,80,36
 NI,KNN,0,0,manhattan,0,0.6726572528883183,50,36
 NBB,KNN,0,0,chebyshev,0,0.6372549019607843,100,23
 MXL,KNN,0,0,manhattan,0,0.7428571428571429,100,54
 NID,KNN,0,0,chebyshev,0,0.819047619047619,60,18
 NCR,KNN,0,0,canberra,0,0.6841415465268676,70,44
 NEA,KNN,0,0,hamming,0,0.43781942078364566,80,39
 MVF,KNN,0,0,hamming,0,0.4524765729585007,90,29
 NID,KNN,0,0,euclidean,0,0.7731958762886598,70,51
 NI,KNN,0,0,canberra,0,0.7263294422827496,60,46
 NEA,KNN,0,0,chebyshev,0,0.6183074265975821,90,28
 NCR,KNN,0,0,manhattan,0,0.6701986754966888,80,41
 NID,KNN,0,0,chebyshev,0,0.651685393258427,80,80
 MVF,KNN,0,0,hamming,0,0.4438430311231394,100,27
 NI,KNN,0,0,euclidean,0,0.7142857142857143,70,49
 NEA,KNN,0,0,chebyshev,0,0.5901926444833625,100,16
 NID,KNN,0,0,hamming,0,0.5061728395061729,90,73
 NCR,KNN,0,0,euclidean,0,0.6840696117804551,90,47
 NID,KNN,0,0,canberra,0,0.8904109589041096,100,34
 NPN,KNN,0,0,euclidean,0,0.8846153846153846,10,8
 NNA,KNN,0,0,braycurtis,0,0.5029239766081871,10,9
 NI,KNN,0,0,hamming,0,0.6397350993377483,80,56
 NKX,KNN,0,0,hamming,0,0.8949843260188087,10,10
 NR,KNN,0,0,hamming,0,0.4254007398273736,10,6
 NCR,KNN,0,0,euclidean,0,0.6833558863328822,100,58
 NPN,KNN,0,0,canberra,0,0.7896825396825397,20,10
 NNA,KNN,0,0,canberra,0,0.6077844311377245,20,7
 NKX,KNN,0,0,hamming,0,0.7603174603174603,20,18
 NI,KNN,0,0,hamming,0,0.7068273092369478,90,67
 NR,KNN,0,0,canberra,0,0.5790784557907845,20,16
 NPN,KNN,0,0,hamming,0,0.6434426229508197,30,16
 NNA,KNN,0,0,hamming,0,0.5521472392638037,30,16
 NRK,KNN,0,0,canberra,0,0.9450726978998385,10,10
 NKX,KNN,0,0,hamming,0,0.6045016077170418,30,30
 NPN,KNN,0,0,braycurtis,0,0.7245762711864406,40,18
 NI,KNN,0,0,hamming,0,0.6765899864682002,100,80
 NNA,KNN,0,0,euclidean,0,0.6761006289308176,40,22
 NR,KNN,0,0,hamming,0,0.5081761006289308,30,25
 NRK,KNN,0,0,braycurtis,0,0.9018003273322422,20,17
 NPN,KNN,0,0,canberra,0,0.7192982456140351,50,20
 NKX,KNN,0,0,braycurtis,0,0.6547231270358306,40,21
 NNA,KNN,0,0,chebyshev,0,0.5741935483870968,50,28
 NRK,KNN,0,0,chebyshev,0,0.7827529021558872,30,27
 NRP,KNN,0,0,euclidean,0,0.5213414634146342,10,7
 NR,KNN,0,0,chebyshev,0,0.5844980940279543,40,25
 NPN,KNN,0,0,euclidean,0,0.6409090909090909,60,30
 NTC,KNN,0,0,chebyshev,0,0.9311224489795918,10,10
 NNA,KNN,0,0,canberra,0,0.6854304635761589,60,46
 NKX,KNN,0,0,hamming,0,0.38283828382838286,50,18
 NPN,KNN,0,0,hamming,0,0.39622641509433965,70,31
 NRK,KNN,0,0,braycurtis,0,0.7529411764705882,40,21
 NRP,KNN,0,0,canberra,0,0.5895061728395061,20,19
 NNA,KNN,0,0,euclidean,0,0.6054421768707483,70,46
 NR,KNN,0,0,chebyshev,0,0.5982028241335045,50,30
 NTC,KNN,0,0,hamming,0,0.8324742268041238,20,19
 NKX,KNN,0,0,hamming,0,0.4331103678929766,60,24
 NPN,KNN,0,0,hamming,0,0.4852941176470588,80,16
 NRK,KNN,0,0,chebyshev,0,0.6201022146507666,50,8
 NNA,KNN,0,0,hamming,0,0.5804195804195804,80,53
 NRP,KNN,0,0,hamming,0,0.4953125,30,15
