Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 KMT,RF,50,50,0,-1,47.0,90,-1,52
 KMT,SVM,0,0,Linear,-1,47.0,90,0.5,49
 KMT,ZR,0,0,0,0,47.2,90,-1,50
 KMT,KNN,0,0,chebyshev,0,51.111111111111114,100,-1,52
 KMT,RF,20,30,0,-1,49.77777777777778,100,-1,63
 KMT,SVM,0,0,Linear,-1,50.22222222222222,100,0.5,59
 KMT,ZR,0,0,0,0,50.44444444444444,100,-1,59
 VVR,KNN,0,0,euclidean,0,10.0,10,-1,10
 VVR,RF,10,10,0,-1,10.0,10,-1,10
 VVR,SVM,0,0,Linear,-1,10.0,10,0.5,10
 VVR,ZR,0,0,0,0,10.0,10,-1,10
 VVR,KNN,0,0,euclidean,0,16.2,20,-1,20
 VVR,RF,10,10,0,-1,16.8,20,-1,20
 VVR,SVM,0,0,Linear,-1,16.8,20,0.5,20
 VVR,ZR,0,0,0,0,16.8,20,-1,20
 VVR,KNN,0,0,euclidean,0,21.9,30,-1,30
 VVR,RF,10,10,0,-1,23.8,30,-1,30
 VVR,SVM,0,0,Linear,-1,23.9,30,0.5,30
 VVR,ZR,0,0,0,0,24.3,30,-1,30
 VVR,KNN,0,0,euclidean,0,25.6,40,-1,32
 VVR,RF,10,20,0,-1,30.6,40,-1,39
 VVR,SVM,0,0,Linear,-1,30.7,40,0.5,39
 VVR,ZR,0,0,0,0,31.7,40,-1,40
 VVR,KNN,0,0,euclidean,0,25.3,50,-1,39
 VVR,RF,10,30,0,-1,27.4,50,-1,46
 VVR,SVM,0,0,Linear,-1,28.2,50,0.5,44
 VVR,ZR,0,0,0,0,41.1,50,-1,50
 VVR,KNN,0,0,euclidean,0,12.3,60,-1,35
 VVR,RF,10,20,0,-1,19.0,60,-1,34
 VVR,SVM,0,0,Linear,-1,21.8,60,0.5,38
 VVR,ZR,0,0,0,0,8.4,60,-1,39
 VVR,KNN,0,0,euclidean,0,16.0,70,-1,30
 VVR,RF,10,20,0,-1,21.6,70,-1,68
 VVR,SVM,0,0,Linear,-1,20.5,70,0.5,67
 VVR,ZR,0,0,0,0,20.5,70,-1,70
 VVR,KNN,0,0,euclidean,0,22.4,80,-1,9
 VVR,RF,10,10,0,-1,24.0,80,-1,0
 VVR,SVM,0,0,Linear,-1,23.2,80,0.5,0
 VVR,ZR,0,0,0,0,23.6,80,-1,0
 VVR,KNN,0,0,euclidean,0,26.8,90,-1,25
 VVR,RF,20,10,0,-1,26.8,90,-1,26
 VVR,SVM,0,0,Linear,-1,25.9,90,0.5,23
 VVR,ZR,0,0,0,0,26.6,90,-1,21
 VVR,KNN,0,0,euclidean,0,33.0,100,-1,51
 VVR,RF,10,10,0,-1,33.111111111111114,100,-1,51
 VVR,SVM,0,0,Linear,-1,33.111111111111114,100,0.5,50
 VVR,ZR,0,0,0,0,33.111111111111114,100,-1,50
 MMU,KNN,0,0,euclidean,0,9.3,10,-1,10
 MMU,RF,10,10,0,-1,9.3,10,-1,10
 MMU,SVM,0,0,Linear,-1,9.3,10,0.5,10
 MMU,ZR,0,0,0,0,9.3,10,-1,10
 MMU,KNN,0,0,euclidean,0,15.0,20,-1,11
 MMU,RF,10,10,0,-1,15.0,20,-1,11
 MMU,SVM,0,0,Linear,-1,15.0,20,0.5,11
 MMU,ZR,0,0,0,0,15.0,20,-1,11
 MMU,KNN,0,0,euclidean,0,20.5,30,-1,29
 MMU,RF,10,10,0,-1,20.4,30,-1,27
 MMU,SVM,0,0,Linear,-1,21.1,30,0.5,30
 MMU,ZR,0,0,0,0,21.1,30,-1,30
 MMU,KNN,0,0,euclidean,0,25.7,40,-1,37
 MMU,RF,10,20,0,-1,26.8,40,-1,39
 MMU,SVM,0,0,Linear,-1,26.8,40,0.5,40
 MMU,ZR,0,0,0,0,26.8,40,-1,40
 MMU,KNN,0,0,euclidean,0,23.7,50,-1,47
 MMU,RF,10,10,0,-1,31.7,50,-1,49
 MMU,SVM,0,0,Linear,-1,32.2,50,0.5,49
 MMU,ZR,0,0,0,0,32.3,50,-1,49
 MMU,KNN,0,0,euclidean,0,23.9,60,-1,1
 MMU,RF,10,20,0,-1,28.9,60,-1,1
 MMU,SVM,0,0,Linear,-1,32.5,60,0.5,0
 MMU,ZR,0,0,0,0,33.0,60,-1,0
 MMU,KNN,0,0,euclidean,0,26.7,70,-1,29
 MMU,RF,10,10,0,-1,30.0,70,-1,53
 MMU,SVM,0,0,Linear,-1,25.8,70,0.5,50
 MMU,ZR,0,0,0,0,28.3,70,-1,34
 MMU,KNN,0,0,euclidean,0,26.7,80,-1,32
 MMU,RF,10,30,0,-1,25.5,80,-1,50
 MMU,SVM,0,0,Linear,-1,24.3,80,0.5,52
 MMU,ZR,0,0,0,0,24.3,80,-1,52
 MMU,KNN,0,0,euclidean,0,28.1,90,-1,33
 MMU,RF,10,30,0,-1,30.5,90,-1,8
 MMU,SVM,0,0,Linear,-1,29.8,90,0.5,5
 MMU,ZR,0,0,0,0,29.8,90,-1,5
 MMU,KNN,0,0,euclidean,0,31.333333333333332,100,-1,37
 MMU,RF,20,20,0,-1,39.666666666666664,100,-1,32
 MMU,SVM,0,0,Linear,-1,39.111111111111114,100,0.5,31
 MMU,ZR,0,0,0,0,39.111111111111114,100,-1,31
 ATO,KNN,0,0,euclidean,0,9.8,10,-1,10
 ATO,RF,10,10,0,-1,10.0,10,-1,10
 ATO,SVM,0,0,Linear,-1,10.0,10,0.5,10
 ATO,ZR,0,0,0,0,10.0,10,-1,10
 ATO,KNN,0,0,euclidean,0,10.1,20,-1,11
 ATO,RF,10,10,0,-1,14.1,20,-1,20
 ATO,SVM,0,0,Linear,-1,14.2,20,0.5,20
 ATO,ZR,0,0,0,0,14.2,20,-1,20
 ATO,KNN,0,0,euclidean,0,12.1,30,-1,23
 ATO,RF,10,30,0,-1,12.0,30,-1,19
 ATO,SVM,0,0,Linear,-1,12.0,30,0.5,12
 ATO,ZR,0,0,0,0,11.3,30,-1,26
 ATO,KNN,0,0,braycurtis,0,15.7,40,-1,12
 ATO,RF,10,10,0,-1,19.0,40,-1,19
 ATO,SVM,0,0,Linear,-1,19.8,40,0.5,19
 ATO,ZR,0,0,0,0,19.1,40,-1,18
 ATO,KNN,0,0,euclidean,0,18.5,50,-1,15
 ATO,RF,10,10,0,-1,31.1,50,-1,41
 ATO,SVM,0,0,Linear,-1,30.7,50,0.5,41
 ATO,ZR,0,0,0,0,31.4,50,-1,41
 ATO,KNN,0,0,euclidean,0,28.3,60,-1,13
 ATO,RF,10,10,0,-1,41.6,60,-1,24
 ATO,SVM,0,0,Linear,-1,41.6,60,0.5,24
 ATO,ZR,0,0,0,0,41.6,60,-1,24
 ATO,KNN,0,0,euclidean,0,30.6,70,-1,30
 ATO,RF,10,10,0,-1,52.8,70,-1,64
 ATO,SVM,0,0,Linear,-1,53.5,70,0.5,66
 ATO,ZR,0,0,0,0,53.5,70,-1,66
 ATO,KNN,0,0,euclidean,0,39.3,80,-1,45
 ATO,RF,10,20,0,-1,64.6,80,-1,65
 ATO,SVM,0,0,Linear,-1,65.0,80,0.5,66
 ATO,ZR,0,0,0,0,65.0,80,-1,66
 ATO,KNN,0,0,euclidean,0,43.8,90,-1,50
 ATO,RF,10,30,0,-1,69.0,90,-1,43
 ATO,SVM,0,0,Linear,-1,71.1,90,0.5,42
 ATO,ZR,0,0,0,0,71.1,90,-1,42
 ATO,KNN,0,0,euclidean,0,44.666666666666664,100,-1,47
 ATO,RF,10,10,0,-1,75.88888888888889,100,-1,49
 ATO,SVM,0,0,Linear,-1,78.22222222222223,100,0.5,49
 ATO,ZR,0,0,0,0,78.33333333333333,100,-1,49
 BHP,KNN,0,0,euclidean,0,4.3,10,-1,4
 BHP,RF,10,10,0,-1,4.7,10,-1,3
 BHP,SVM,0,0,Linear,-1,3.7,10,0.5,3
 BHP,ZR,0,0,0,0,6.7,10,-1,7
 BHP,KNN,0,0,braycurtis,0,8.6,20,-1,11
 BHP,RF,10,50,0,-1,11.3,20,-1,11
 BHP,SVM,0,0,Linear,-1,10.9,20,0.5,11
 BHP,ZR,0,0,0,0,11.3,20,-1,12
 BHP,KNN,0,0,euclidean,0,16.3,30,-1,17
 BHP,RF,10,30,0,-1,16.3,30,-1,20
 BHP,SVM,0,0,Linear,-1,16.4,30,100,20
 BHP,ZR,0,0,0,0,18.1,30,-1,23
 BHP,KNN,0,0,euclidean,0,20.7,40,-1,22
 BHP,RF,10,10,0,-1,21.0,40,-1,21
 BHP,SVM,0,0,Linear,-1,20.6,40,0.5,21
 BHP,ZR,0,0,0,0,26.0,40,-1,23
 BHP,KNN,0,0,euclidean,0,28.3,50,-1,22
 BHP,RF,10,10,0,-1,27.8,50,-1,10
 BHP,SVM,0,0,Linear,-1,29.2,50,0.5,10
 BHP,ZR,0,0,0,0,30.8,50,-1,10
 BHP,KNN,0,0,euclidean,0,32.7,60,-1,39
 BHP,RF,10,10,0,-1,33.7,60,-1,43
 BHP,SVM,0,0,Linear,-1,34.4,60,0.5,40
 BHP,ZR,0,0,0,0,35.1,60,-1,40
 BHP,KNN,0,0,euclidean,0,38.9,70,-1,42
 BHP,RF,10,30,0,-1,40.1,70,-1,38
 BHP,SVM,0,0,Linear,-1,40.9,70,0.5,33
 BHP,ZR,0,0,0,0,41.2,70,-1,34
 BHP,KNN,0,0,braycurtis,0,40.7,80,-1,36
 BHP,RF,50,20,0,-1,42.1,80,-1,28
 BHP,SVM,0,0,Linear,-1,43.0,80,0.5,18
 BHP,ZR,0,0,0,0,44.0,80,-1,18
 BHP,KNN,0,0,euclidean,0,49.7,90,-1,61
 BHP,RF,10,10,0,-1,46.8,90,-1,41
 BHP,SVM,0,0,Linear,-1,47.1,90,0.5,38
 BHP,ZR,0,0,0,0,47.1,90,-1,38
 BHP,KNN,0,0,euclidean,0,49.77777777777778,100,-1,54
 BHP,RF,10,40,0,-1,53.888888888888886,100,-1,51
 BHP,SVM,0,0,Linear,-1,53.111111111111114,100,0.5,51
 BHP,ZR,0,0,0,0,52.55555555555556,100,-1,51
 KT,KNN,0,0,euclidean,0,5.2,10,-1,5
 KT,RF,10,10,0,-1,7.7,10,-1,5
 KT,SVM,0,0,Linear,-1,8.4,10,0.5,5
 KT,ZR,0,0,0,0,8.5,10,-1,5
 KT,KNN,0,0,euclidean,0,6.1,20,-1,6
 KT,RF,10,10,0,-1,5.0,20,-1,6
 KT,SVM,0,0,Linear,-1,5.3,20,0.5,6
 KT,ZR,0,0,0,0,2.8,20,-1,10
 KT,KNN,0,0,euclidean,0,10.2,30,-1,15
 KT,RF,10,20,0,-1,10.2,30,-1,12
 KT,SVM,0,0,Linear,-1,10.4,30,0.5,11
 KT,ZR,0,0,0,0,10.5,30,-1,14
 KT,KNN,0,0,euclidean,0,15.3,40,-1,22
 KT,RF,10,10,0,-1,15.4,40,-1,21
 KT,SVM,0,0,Linear,-1,18.7,40,0.5,23
 KT,ZR,0,0,0,0,19.6,40,-1,13
 KT,KNN,0,0,euclidean,0,24.2,50,-1,26
 KT,RF,10,10,0,-1,21.9,50,-1,28
 KT,SVM,0,0,Linear,-1,20.8,50,0.5,25
 KT,ZR,0,0,0,0,24.1,50,-1,23
 KT,KNN,0,0,euclidean,0,31.6,60,-1,20
 KT,RF,10,20,0,-1,32.6,60,-1,39
 KT,SVM,0,0,Linear,-1,30.3,60,0.5,16
 KT,ZR,0,0,0,0,33.4,60,-1,10
 KT,KNN,0,0,euclidean,0,41.3,70,-1,48
 KT,RF,20,40,0,-1,38.6,70,-1,39
 KT,SVM,0,0,Linear,-1,34.5,70,0.5,23
 KT,ZR,0,0,0,0,31.5,70,-1,0
 KT,KNN,0,0,euclidean,0,39.5,80,-1,42
 KT,RF,10,10,0,-1,43.5,80,-1,38
 KT,SVM,0,0,Linear,-1,42.6,80,0.5,41
 KT,ZR,0,0,0,0,39.1,80,-1,38
 KT,KNN,0,0,euclidean,0,48.5,90,-1,49
 KT,RF,10,50,0,-1,49.2,90,-1,47
 KT,SVM,0,0,Linear,-1,47.8,90,0.5,43
 KT,ZR,0,0,0,0,46.8,90,-1,43
 KT,KNN,0,0,euclidean,0,48.333333333333336,100,-1,57
 KT,RF,40,10,0,-1,50.55555555555556,100,-1,53
 KT,SVM,0,0,Linear,-1,58.0,100,0.5,58
 KT,ZR,0,0,0,0,50.0,100,-1,51
 APH,KNN,0,0,euclidean,0,3.9,10,-1,9
 APH,RF,10,10,0,-1,5.7,10,-1,9
 APH,SVM,0,0,Linear,-1,6.1,10,0.5,9
 APH,ZR,0,0,0,0,5.7,10,-1,9
 APH,KNN,0,0,euclidean,0,9.1,20,-1,12
 APH,RF,10,10,0,-1,10.2,20,-1,5
 APH,SVM,0,0,Linear,-1,10.4,20,0.5,10
 APH,ZR,0,0,0,0,8.7,20,-1,0
 APH,KNN,0,0,euclidean,0,12.3,30,-1,10
 APH,RF,10,30,0,-1,13.5,30,-1,3
 APH,SVM,0,0,Linear,-1,13.2,30,0.5,3
 APH,ZR,0,0,0,0,12.7,30,-1,2
 APH,KNN,0,0,euclidean,0,19.7,40,-1,33
 APH,RF,10,10,0,-1,20.2,40,-1,36
 APH,SVM,0,0,Linear,-1,20.4,40,0.5,36
 APH,ZR,0,0,0,0,20.2,40,-1,36
 APH,KNN,0,0,braycurtis,0,28.8,50,-1,31
 APH,RF,10,10,0,-1,28.3,50,-1,32
 APH,SVM,0,0,Linear,-1,29.1,50,0.5,32
 APH,ZR,0,0,0,0,29.1,50,-1,32
 APH,KNN,0,0,euclidean,0,38.0,60,-1,52
 APH,RF,10,40,0,-1,40.0,60,-1,54
 APH,SVM,0,0,Linear,-1,40.6,60,0.5,55
 APH,ZR,0,0,0,0,40.6,60,-1,55
 APH,KNN,0,0,euclidean,0,46.4,70,-1,50
 APH,RF,10,10,0,-1,50.6,70,-1,51
 APH,SVM,0,0,Linear,-1,50.8,70,0.5,51
 APH,ZR,0,0,0,0,51.1,70,-1,51
 APH,KNN,0,0,euclidean,0,48.9,80,-1,48
 APH,RF,40,20,0,-1,56.0,80,-1,34
 APH,SVM,0,0,Linear,-1,56.6,80,0.5,34
 APH,ZR,0,0,0,0,56.6,80,-1,34
 APH,KNN,0,0,chebyshev,0,58.1,90,-1,36
 APH,RF,10,10,0,-1,59.5,90,-1,40
 APH,SVM,0,0,Linear,-1,60.5,90,0.5,32
 APH,ZR,0,0,0,0,60.5,90,-1,32
 APH,KNN,0,0,euclidean,0,70.0,100,-1,67
 APH,RF,10,50,0,-1,68.33333333333333,100,-1,61
 APH,SVM,0,0,Linear,-1,68.88888888888889,100,0.5,56
 APH,ZR,0,0,0,0,68.88888888888889,100,-1,56
 UTX,KNN,0,0,euclidean,0,5.6,10,-1,7
 UTX,RF,10,10,0,-1,6.5,10,-1,7
 UTX,SVM,0,0,Linear,-1,6.5,10,0.5,7
 UTX,ZR,0,0,0,0,6.5,10,-1,7
 UTX,KNN,0,0,chebyshev,0,9.2,20,-1,12
 UTX,RF,10,20,0,-1,6.9,20,-1,6
 UTX,SVM,0,0,Linear,-1,6.1,20,0.5,4
 UTX,ZR,0,0,0,0,2.8,20,-1,1
 UTX,KNN,0,0,euclidean,0,12.2,30,-1,15
 UTX,RF,10,10,0,-1,12.0,30,-1,4
 UTX,SVM,0,0,Linear,-1,12.8,30,0.5,4
 UTX,ZR,0,0,0,0,13.5,30,-1,0
 UTX,KNN,0,0,euclidean,0,19.1,40,-1,19
 UTX,RF,10,10,0,-1,22.8,40,-1,17
 UTX,SVM,0,0,Linear,-1,23.3,40,0.5,17
 UTX,ZR,0,0,0,0,22.3,40,-1,17
 UTX,KNN,0,0,euclidean,0,21.8,50,-1,21
 UTX,RF,10,10,0,-1,27.5,50,-1,49
 UTX,SVM,0,0,Linear,-1,28.0,50,0.5,49
 UTX,ZR,0,0,0,0,28.1,50,-1,49
 UTX,KNN,0,0,euclidean,0,23.7,60,-1,27
 UTX,RF,10,10,0,-1,31.5,60,-1,38
 UTX,SVM,0,0,Linear,-1,32.8,60,0.5,36
 UTX,ZR,0,0,0,0,32.8,60,-1,36
 UTX,KNN,0,0,euclidean,0,38.8,70,-1,56
 UTX,RF,10,30,0,-1,43.0,70,-1,54
 UTX,SVM,0,0,Linear,-1,44.1,70,0.5,53
 UTX,ZR,0,0,0,0,44.1,70,-1,53
 UTX,KNN,0,0,euclidean,0,47.3,80,-1,36
 UTX,RF,10,30,0,-1,48.7,80,-1,29
 UTX,SVM,0,0,Linear,-1,49.0,80,0.5,27
 UTX,ZR,0,0,0,0,49.0,80,-1,27
 UTX,KNN,0,0,euclidean,0,46.4,90,-1,25
 UTX,RF,20,50,0,-1,48.8,90,-1,14
 UTX,SVM,0,0,Linear,-1,48.8,90,0.5,7
 UTX,ZR,0,0,0,0,48.8,90,-1,7
 UTX,KNN,0,0,euclidean,0,58.22222222222222,100,-1,44
 UTX,RF,10,10,0,-1,54.888888888888886,100,-1,39
 UTX,SVM,0,0,Linear,-1,54.55555555555556,100,0.5,37
 UTX,ZR,0,0,0,0,54.55555555555556,100,-1,37
 CUZ,KNN,0,0,euclidean,0,5.8,10,-1,1
 CUZ,RF,10,10,0,-1,6.1,10,-1,1
 CUZ,SVM,0,0,Linear,-1,6.0,10,0.5,1
 CUZ,ZR,0,0,0,0,6.0,10,-1,1
 CUZ,KNN,0,0,euclidean,0,8.2,20,-1,15
 CUZ,RF,10,30,0,-1,7.5,20,-1,15
 CUZ,SVM,0,0,Linear,-1,7.4,20,0.5,18
 CUZ,ZR,0,0,0,0,2.7,20,-1,0
 CUZ,KNN,0,0,euclidean,0,13.5,30,-1,15
 CUZ,RF,10,10,0,-1,11.0,30,-1,15
 CUZ,SVM,0,0,Linear,-1,11.2,30,0.5,15
 CUZ,ZR,0,0,0,0,9.3,30,-1,15
 CUZ,KNN,0,0,euclidean,0,14.4,40,-1,10
 CUZ,RF,10,10,0,-1,13.7,40,-1,3
 CUZ,SVM,0,0,Linear,-1,13.7,40,0.5,2
 CUZ,ZR,0,0,0,0,12.8,40,-1,2
 CUZ,KNN,0,0,euclidean,0,20.5,50,-1,23
 CUZ,RF,20,50,0,-1,21.3,50,-1,34
 CUZ,SVM,0,0,Linear,-1,21.2,50,0.5,34
 CUZ,ZR,0,0,0,0,21.2,50,-1,34
 CUZ,KNN,0,0,euclidean,0,29.2,60,-1,30
 CUZ,RF,30,40,0,-1,24.5,60,-1,26
 CUZ,SVM,0,0,Linear,-1,25.8,60,0.5,24
 CUZ,ZR,0,0,0,0,25.8,60,-1,24
 CUZ,KNN,0,0,braycurtis,0,35.9,70,-1,57
 CUZ,RF,10,20,0,-1,36.7,70,-1,60
 CUZ,SVM,0,0,Linear,-1,35.3,70,0.5,61
 CUZ,ZR,0,0,0,0,35.3,70,-1,61
 CUZ,KNN,0,0,euclidean,0,39.2,80,-1,46
 CUZ,RF,50,30,0,-1,41.2,80,-1,40
 CUZ,SVM,0,0,Linear,-1,40.8,80,0.5,36
 CUZ,ZR,0,0,0,0,40.8,80,-1,36
 CUZ,KNN,0,0,euclidean,0,48.3,90,-1,53
 CUZ,RF,10,50,0,-1,44.8,90,-1,34
 CUZ,SVM,0,0,Linear,-1,44.5,90,0.5,28
 CUZ,ZR,0,0,0,0,44.5,90,-1,28
 CUZ,KNN,0,0,euclidean,0,57.0,100,-1,61
 CUZ,RF,10,10,0,-1,50.0,100,-1,16
 CUZ,SVM,0,0,Linear,-1,50.333333333333336,100,0.5,12
 CUZ,ZR,0,0,0,0,50.333333333333336,100,-1,12
 AQNB,KNN,0,0,-1,0,-1,10,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,10,-1,-1
 AQNB,ZR,0,0,0,0,nan,10,-1,-1
 AQNB,KNN,0,0,-1,0,-1,20,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,20,-1,-1
 AQNB,ZR,0,0,0,0,nan,20,-1,-1
 AQNB,KNN,0,0,-1,0,-1,30,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,30,-1,-1
 AQNB,ZR,0,0,0,0,nan,30,-1,-1
 AQNB,KNN,0,0,-1,0,-1,40,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,40,-1,-1
 AQNB,ZR,0,0,0,0,nan,40,-1,-1
 AQNB,KNN,0,0,-1,0,-1,50,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,50,-1,-1
 AQNB,ZR,0,0,0,0,nan,50,-1,-1
 AQNB,KNN,0,0,-1,0,-1,60,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,60,-1,-1
 AQNB,ZR,0,0,0,0,nan,60,-1,-1
 AQNB,KNN,0,0,-1,0,-1,70,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,70,-1,-1
 AQNB,ZR,0,0,0,0,nan,70,-1,-1
 AQNB,KNN,0,0,-1,0,-1,80,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,80,-1,-1
 AQNB,ZR,0,0,0,0,nan,80,-1,-1
 AQNB,KNN,0,0,-1,0,-1,90,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,90,-1,-1
 AQNB,ZR,0,0,0,0,nan,90,-1,-1
 AQNB,KNN,0,0,-1,0,-1,100,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,100,-1,-1
 AQNB,ZR,0,0,0,0,nan,100,-1,-1
 GGT,KNN,0,0,euclidean,0,7.9,10,-1,7
 GGT,RF,10,20,0,-1,8.8,10,-1,10
 GGT,SVM,0,0,Linear,-1,9.0,10,0.5,10
 GGT,ZR,0,0,0,0,9.0,10,-1,10
 GGT,KNN,0,0,euclidean,0,8.2,20,-1,13
 GGT,RF,10,10,0,-1,7.6,20,-1,11
 GGT,SVM,0,0,Linear,-1,7.6,20,0.5,11
 GGT,ZR,0,0,0,0,7.3,20,-1,5
 GGT,KNN,0,0,euclidean,0,9.0,30,-1,11
 GGT,RF,10,50,0,-1,8.7,30,-1,9
 GGT,SVM,0,0,Linear,-1,8.6,30,0.5,7
 GGT,ZR,0,0,0,0,7.9,30,-1,5
 GGT,KNN,0,0,euclidean,0,16.1,40,-1,15
 GGT,RF,10,20,0,-1,16.5,40,-1,15
 GGT,SVM,0,0,Linear,-1,17.8,40,0.5,15
 GGT,ZR,0,0,0,0,18.4,40,-1,17
 GGT,KNN,0,0,euclidean,0,20.2,50,-1,20
 GGT,RF,10,10,0,-1,26.7,50,-1,50
 GGT,SVM,0,0,Linear,-1,29.7,50,0.5,50
 GGT,ZR,0,0,0,0,31.4,50,-1,50
 GGT,KNN,0,0,euclidean,0,30.1,60,-1,10
 GGT,RF,10,10,0,-1,32.6,60,-1,6
 GGT,SVM,0,0,Linear,-1,33.9,60,0.5,5
 GGT,ZR,0,0,0,0,36.6,60,-1,5
 GGT,KNN,0,0,euclidean,0,37.2,70,-1,41
 GGT,RF,20,20,0,-1,42.7,70,-1,43
 GGT,SVM,0,0,Linear,-1,42.1,70,0.5,37
 GGT,ZR,0,0,0,0,45.9,70,-1,47
 GGT,KNN,0,0,euclidean,0,38.0,80,-1,40
 GGT,RF,20,50,0,-1,46.4,80,-1,40
 GGT,SVM,0,0,Linear,-1,44.8,80,0.5,26
 GGT,ZR,0,0,0,0,48.3,80,-1,25
 GGT,KNN,0,0,euclidean,0,41.2,90,-1,46
 GGT,RF,20,50,0,-1,44.7,90,-1,32
 GGT,SVM,0,0,Linear,-1,44.9,90,0.5,21
 GGT,ZR,0,0,0,0,49.3,90,-1,1
 GGT,KNN,0,0,euclidean,0,47.666666666666664,100,-1,38
 GGT,RF,10,20,0,-1,52.22222222222222,100,-1,23
 GGT,SVM,0,0,Linear,-1,54.111111111111114,100,0.5,22
 GGT,ZR,0,0,0,0,53.888888888888886,100,-1,7
 JCAP,KNN,0,0,euclidean,0,6.1,10,-1,8
 JCAP,RF,10,40,0,-1,8.7,10,-1,10
 JCAP,SVM,0,0,Linear,-1,9.3,10,0.5,10
 JCAP,ZR,0,0,0,0,9.3,10,-1,10
 JCAP,KNN,0,0,chebyshev,0,8.666666666666666,20,-1,11
 JCAP,RF,10,10,0,-1,8.88888888888889,20,-1,13
 JCAP,SVM,0,0,Linear,-1,8.666666666666666,20,0.5,13
 JCAP,ZR,0,0,0,0,6.222222222222222,20,-1,14
 JCAP,KNN,0,0,euclidean,0,11.166666666666666,30,-1,16
 JCAP,RF,10,20,0,-1,11.666666666666666,30,-1,16
 JCAP,SVM,0,0,Linear,-1,12.5,30,0.5,16
 JCAP,ZR,0,0,0,0,12.833333333333334,30,-1,17
 JCAP,KNN,0,0,braycurtis,0,21.75,40,-1,35
 JCAP,RF,10,40,0,-1,22.75,40,-1,32
 JCAP,SVM,0,0,Linear,-1,22.5,40,0.5,32
 JCAP,ZR,0,0,0,0,22.75,40,-1,33
 JCAP,KNN,0,0,braycurtis,0,29.666666666666668,50,-1,36
 JCAP,RF,10,10,0,-1,29.666666666666668,50,-1,35
 JCAP,SVM,0,0,Linear,-1,34.666666666666664,50,0.5,36
 JCAP,ZR,0,0,0,0,35.0,50,-1,37
 JCAP,KNN,0,0,canberra,0,43.5,60,-1,51
 JCAP,RF,10,50,0,-1,44.5,60,-1,51
 JCAP,SVM,0,0,Linear,-1,44.0,60,0.5,47
 JCAP,ZR,0,0,0,0,44.0,60,-1,47
 JCAP,KNN,0,0,euclidean,0,53.5,70,-1,46
 JCAP,RF,10,40,0,-1,46.5,70,-1,46
 JCAP,SVM,0,0,Linear,-1,52.0,70,0.5,44
 JCAP,ZR,0,0,0,0,54.5,70,-1,45
 JCAP,KNN,0,0,chebyshev,0,57.5,80,-1,64
 JCAP,RF,40,30,0,-1,56.5,80,-1,65
 JCAP,SVM,0,0,Linear,-1,59.5,80,0.5,61
 JCAP,ZR,0,0,0,0,65.0,80,-1,72
 JCAP,KNN,0,0,euclidean,0,48.0,90,-1,48
 JCAP,RF,30,10,0,-1,60.0,90,-1,60
 JCAP,SVM,0,0,Linear,-1,59.0,90,0.5,59
 JCAP,ZR,0,0,0,0,65.0,90,-1,65
 JCAP,KNN,0,0,chebyshev,0,71.0,100,-1,71
 JCAP,RF,40,50,0,-1,41.0,100,-1,41
 JCAP,SVM,0,0,Linear,-1,41.0,100,0.5,41
 JCAP,ZR,0,0,0,0,83.0,100,-1,83
 JCO,KNN,0,0,euclidean,0,8.8,10,-1,10
 JCO,RF,10,10,0,-1,9.2,10,-1,7
 JCO,SVM,0,0,Linear,-1,10.0,10,0.5,10
 JCO,ZR,0,0,0,0,10.0,10,-1,10
 JCO,KNN,0,0,euclidean,0,11.75,20,-1,8
 JCO,RF,10,10,0,-1,11.875,20,-1,3
 JCO,SVM,0,0,Linear,-1,13.25,20,0.5,3
 JCO,ZR,0,0,0,0,13.375,20,-1,3
 JCO,KNN,0,0,euclidean,0,15.4,30,-1,10
 JCO,RF,10,10,0,-1,16.6,30,-1,14
 JCO,SVM,0,0,Linear,-1,18.4,30,0.5,19
 JCO,ZR,0,0,0,0,18.6,30,-1,20
 JCO,KNN,0,0,euclidean,0,8.5,40,-1,6
 JCO,RF,10,20,0,-1,17.0,40,-1,29
