Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 GNT,KNN,0,0,canberra,0,0.7130044843049327,30,17
 GNC,KNN,0,0,braycurtis,0,0.7025316455696202,100,72
 GLW,KNN,0,0,euclidean,0,0.6290956749672346,70,41
 GPI,KNN,0,0,euclidean,0,0.5141800246609125,10,6
 GRA,KNN,0,0,manhattan,0,0.6004932182490752,10,8
 GNT,KNN,0,0,braycurtis,0,0.7348837209302326,40,23
 GLW,KNN,0,0,euclidean,0,0.6728476821192053,80,59
 GPI,KNN,0,0,manhattan,0,0.5902864259028643,20,14
 GNT,KNN,0,0,braycurtis,0,0.714975845410628,50,34
 GRA,KNN,0,0,euclidean,0,0.5616438356164384,20,17
 GNT,KNN,0,0,euclidean,0,0.5778894472361809,60,56
 GLW,KNN,0,0,euclidean,0,0.6010709504685409,90,76
 GPI,KNN,0,0,chebyshev,0,0.5949685534591195,30,22
 GRA,KNN,0,0,manhattan,0,0.5924528301886792,30,17
 GNT,KNN,0,0,euclidean,0,0.6178010471204188,70,70
 GLW,KNN,0,0,canberra,0,0.6508795669824087,100,68
 GPI,KNN,0,0,euclidean,0,0.627700127064803,40,30
 GRA,KNN,0,0,hamming,0,0.4815756035578145,40,17
 GNT,KNN,0,0,euclidean,0,0.5628415300546448,80,80
 HBB,KNN,0,0,error,0,-1,10,-1
 HBB,KNN,0,0,error,0,-1,20,-1
 HBB,KNN,0,0,error,0,-1,30,-1
 HBB,KNN,0,0,error,0,-1,40,-1
 HBB,KNN,0,0,error,0,-1,50,-1
 HBB,KNN,0,0,error,0,-1,60,-1
 HBB,KNN,0,0,error,0,-1,70,-1
 HBB,KNN,0,0,error,0,-1,80,-1
 HBB,KNN,0,0,error,0,-1,90,-1
 HBB,KNN,0,0,error,0,-1,100,-1
 GNT,KNN,0,0,euclidean,0,0.6057142857142858,90,89
 HCR,KNN,0,0,manhattan,0,0.5590062111801242,10,7
 HCI,KNN,0,0,braycurtis,0,0.6134453781512605,10,10
 GPI,KNN,0,0,braycurtis,0,0.6277278562259306,50,31
 GRA,KNN,0,0,euclidean,0,0.5982028241335045,50,48
 HDB,KNN,0,0,hamming,0,0.3687150837988827,10,7
 HCR,KNN,0,0,manhattan,0,0.6862745098039216,20,12
 GNT,KNN,0,0,euclidean,0,0.6107784431137725,100,59
 HCI,KNN,0,0,manhattan,0,0.6217765042979942,20,4
 GPI,KNN,0,0,canberra,0,0.648508430609598,60,37
 GRA,KNN,0,0,canberra,0,0.5914396887159533,60,39
 HDB,KNN,0,0,manhattan,0,0.5875706214689266,20,16
 HCR,KNN,0,0,hamming,0,0.5724137931034483,30,26
 HCI,KNN,0,0,braycurtis,0,0.6070381231671554,30,6
 HEP,KNN,0,0,hamming,0,0.4797891036906854,10,6
 HCR,KNN,0,0,braycurtis,0,0.7007299270072993,40,26
 HDB,KNN,0,0,braycurtis,0,0.6342857142857142,30,25
 GPI,KNN,0,0,manhattan,0,0.6579292267365662,70,55
 GRA,KNN,0,0,canberra,0,0.6382699868938401,70,43
 HCI,KNN,0,0,hamming,0,0.4924924924924925,40,26
 HCR,KNN,0,0,canberra,0,0.6744186046511628,50,34
 HEP,KNN,0,0,canberra,0,0.6096256684491979,20,7
 HCI,KNN,0,0,braycurtis,0,0.676923076923077,50,38
 HDB,KNN,0,0,euclidean,0,0.6546242774566474,40,40
 GPI,KNN,0,0,manhattan,0,0.6476821192052981,80,45
 HCR,KNN,0,0,euclidean,0,0.6033057851239669,60,45
 GRA,KNN,0,0,euclidean,0,0.6,80,66
 HEP,KNN,0,0,euclidean,0,0.5913200723327305,30,15
 HCI,KNN,0,0,braycurtis,0,0.6750788643533123,60,35
 HCR,KNN,0,0,euclidean,0,0.6902654867256637,70,56
 HDB,KNN,0,0,euclidean,0,0.6374269005847953,50,26
 GPI,KNN,0,0,manhattan,0,0.6639892904953146,90,52
 GRA,KNN,0,0,canberra,0,0.6184738955823293,90,51
 HEP,KNN,0,0,euclidean,0,0.5798165137614679,40,31
 HCR,KNN,0,0,euclidean,0,0.6190476190476191,80,57
 HCI,KNN,0,0,hamming,0,0.5533980582524272,70,51
 HDB,KNN,0,0,canberra,0,0.6642011834319527,60,46
 HCR,KNN,0,0,manhattan,0,0.5670103092783505,90,47
 GPI,KNN,0,0,canberra,0,0.6576454668470907,100,59
 HEP,KNN,0,0,manhattan,0,0.6927374301675978,50,27
 GRA,KNN,0,0,chebyshev,0,0.591339648173207,100,58
 HCI,KNN,0,0,canberra,0,0.7043189368770764,80,51
 HCR,KNN,0,0,canberra,0,0.651685393258427,100,65
 HDB,KNN,0,0,hamming,0,0.5748502994011976,70,36
 HCI,KNN,0,0,hamming,0,0.4709897610921502,90,51
 HEP,KNN,0,0,hamming,0,0.5368620037807184,60,38
 HHC,KNN,0,0,euclidean,0,0.64,10,9
 HI,KNN,0,0,euclidean,0,0.680628272251309,10,9
 HLF,KNN,0,0,euclidean,0,0.5311355311355311,10,8
 HIO,KNN,0,0,euclidean,0,0.8791615289765722,10,10
 HCI,KNN,0,0,manhattan,0,0.6385964912280702,100,64
 HDB,KNN,0,0,canberra,0,0.7181818181818181,80,29
 HHC,KNN,0,0,euclidean,0,0.5991735537190083,20,20
 HEP,KNN,0,0,braycurtis,0,0.690978886756238,70,56
 HI,KNN,0,0,euclidean,0,0.4946524064171123,20,11
 HLF,KNN,0,0,hamming,0,0.4962825278810409,20,13
 HHC,KNN,0,0,canberra,0,0.6623931623931624,30,23
 HIO,KNN,0,0,euclidean,0,0.8069738480697385,20,17
 HI,KNN,0,0,euclidean,0,0.5819672131147541,30,25
 HEP,KNN,0,0,braycurtis,0,0.6842105263157895,80,48
 HDB,KNN,0,0,manhattan,0,0.6503067484662577,90,62
 HLF,KNN,0,0,manhattan,0,0.6169811320754717,30,27
 HPF,KNN,0,0,euclidean,0,0.8489984591679507,10,10
 HOV,KNN,0,0,euclidean,0,0.5216316440049443,10,8
 HHC,KNN,0,0,euclidean,0,0.7256637168141593,40,18
 HI,KNN,0,0,euclidean,0,0.5614525139664804,40,26
 HIO,KNN,0,0,manhattan,0,0.779874213836478,30,30
 HEP,KNN,0,0,euclidean,0,0.6673267326732674,90,58
 HDB,KNN,0,0,euclidean,0,0.6288819875776398,100,87
 HHC,KNN,0,0,euclidean,0,0.7660550458715596,50,28
 HLF,KNN,0,0,euclidean,0,0.6053639846743295,40,39
 HPF,KNN,0,0,euclidean,0,0.7706708268330733,20,20
 HOV,KNN,0,0,euclidean,0,0.5792759051186017,20,17
 HI,KNN,0,0,canberra,0,0.6885714285714286,50,36
 HHC,KNN,0,0,braycurtis,0,0.780952380952381,60,53
 HEP,KNN,0,0,hamming,0,0.5291750503018109,100,65
 HIO,KNN,0,0,manhattan,0,0.7204574332909784,40,25
 HLF,KNN,0,0,euclidean,0,0.6264591439688716,50,32
 HPF,KNN,0,0,chebyshev,0,0.641390205371248,30,30
 HI,KNN,0,0,euclidean,0,0.6169590643274854,60,51
 HPR,KNN,0,0,euclidean,0,0.5137111517367459,10,9
 HHC,KNN,0,0,euclidean,0,0.698019801980198,70,66
 HOV,KNN,0,0,braycurtis,0,0.605296343001261,30,25
 HLF,KNN,0,0,euclidean,0,0.5968379446640316,60,55
 HIO,KNN,0,0,hamming,0,0.496790757381258,50,16
 HI,KNN,0,0,chebyshev,0,0.6287425149700598,70,65
 HPF,KNN,0,0,manhattan,0,0.6864,40,22
 HHC,KNN,0,0,euclidean,0,0.7061855670103093,80,69
 HPR,KNN,0,0,hamming,0,0.5064935064935064,20,16
 HSY,KNN,0,0,euclidean,0,0.7965474722564735,10,9
 HOV,KNN,0,0,euclidean,0,0.5885350318471337,40,26
 HLF,KNN,0,0,hamming,0,0.4759036144578313,70,37
 HI,KNN,0,0,canberra,0,0.7331288343558282,80,57
 HHC,KNN,0,0,manhattan,0,0.7580645161290323,90,70
 HPF,KNN,0,0,manhattan,0,0.6499189627228525,50,35
 HIO,KNN,0,0,hamming,0,0.44487678339818415,60,36
 HPR,KNN,0,0,manhattan,0,0.6101694915254238,30,19
 HSY,KNN,0,0,hamming,0,0.5529265255292652,20,14
 HHC,KNN,0,0,canberra,0,0.7808988764044944,100,53
 HI,KNN,0,0,euclidean,0,0.6572327044025157,90,66
 HLF,KNN,0,0,euclidean,0,0.6448979591836734,80,55
 HOV,KNN,0,0,braycurtis,0,0.6048906048906049,50,33
 HPR,KNN,0,0,hamming,0,0.5411089866156787,40,24
 HPF,KNN,0,0,braycurtis,0,0.7142857142857143,60,50
 HIO,KNN,0,0,hamming,0,0.3905635648754915,70,32
 HI,KNN,0,0,euclidean,0,0.6483870967741936,100,83
 HSY,KNN,0,0,braycurtis,0,0.6075471698113207,30,30
 HLF,KNN,0,0,euclidean,0,0.6390041493775933,90,50
 HTFA,KNN,0,0,error,0,-1,10,-1
 HTFA,KNN,0,0,error,0,-1,20,-1
 HOV,KNN,0,0,euclidean,0,0.5708712613784135,60,52
 HTFA,KNN,0,0,error,0,-1,30,-1
 HTD,KNN,0,0,euclidean,0,0.8341880341880342,10,10
 HTFA,KNN,0,0,error,0,-1,40,-1
 HPR,KNN,0,0,euclidean,0,0.5631067961165048,50,37
 HTFA,KNN,0,0,error,0,-1,50,-1
 HTFA,KNN,0,0,error,0,-1,60,-1
 HPF,KNN,0,0,euclidean,0,0.6339434276206323,70,58
 HTFA,KNN,0,0,error,0,-1,70,-1
 HTFA,KNN,0,0,error,0,-1,80,-1
 HTFA,KNN,0,0,error,0,-1,90,-1
 HTFA,KNN,0,0,error,0,-1,100,-1
 HIO,KNN,0,0,manhattan,0,0.6344370860927152,80,45
 HLF,KNN,0,0,euclidean,0,0.5611814345991561,100,76
 HSY,KNN,0,0,euclidean,0,0.627700127064803,40,40
 HTD,KNN,0,0,euclidean,0,0.6707105719237435,20,15
 HPR,KNN,0,0,euclidean,0,0.5936883629191322,60,49
 HPF,KNN,0,0,braycurtis,0,0.6812816188870152,80,43
 HOV,KNN,0,0,euclidean,0,0.5834428383705651,70,43
 HIO,KNN,0,0,manhattan,0,0.6827309236947792,90,56
 HTD,KNN,0,0,euclidean,0,0.5694200351493849,30,30
 HPR,KNN,0,0,hamming,0,0.5150300601202404,70,38
 HSY,KNN,0,0,euclidean,0,0.6007702182284981,50,36
 HPF,KNN,0,0,euclidean,0,0.676923076923077,90,56
 HOV,KNN,0,0,euclidean,0,0.5763612217795485,80,44
 HIO,KNN,0,0,braycurtis,0,0.6765899864682002,100,68
 HPR,KNN,0,0,canberra,0,0.5987780040733197,80,47
 HTD,KNN,0,0,hamming,0,0.3672014260249554,40,20
 HPF,KNN,0,0,euclidean,0,0.6603119584055459,100,96
 HSY,KNN,0,0,euclidean,0,0.6394293125810635,60,25
 HOV,KNN,0,0,euclidean,0,0.5812080536912752,90,54
 HY,KNN,0,0,hamming,0,0.37012987012987014,10,5
 HPR,KNN,0,0,hamming,0,0.494824016563147,90,59
 HTD,KNN,0,0,euclidean,0,0.6329113924050633,50,34
 HUN,KNN,0,0,canberra,0,0.6189591078066915,10,7
 HSY,KNN,0,0,euclidean,0,0.6631716906946264,70,53
 HY,KNN,0,0,manhattan,0,0.6095890410958904,20,11
 HOV,KNN,0,0,euclidean,0,0.5739484396200815,100,63
 HPR,KNN,0,0,canberra,0,0.6336842105263157,100,59
 IHTA,KNN,0,0,error,0,-1,10,-1
 HTD,KNN,0,0,canberra,0,0.7431192660550459,60,43
 HUN,KNN,0,0,hamming,0,0.5056603773584906,20,16
 IHTA,KNN,0,0,error,0,-1,20,-1
 IHTA,KNN,0,0,error,0,-1,30,-1
 IHTA,KNN,0,0,error,0,-1,40,-1
 IHTA,KNN,0,0,error,0,-1,50,-1
 IHTA,KNN,0,0,error,0,-1,60,-1
 IHTA,KNN,0,0,error,0,-1,70,-1
 IHTA,KNN,0,0,error,0,-1,80,-1
 IHTA,KNN,0,0,error,0,-1,90,-1
 IHTA,KNN,0,0,error,0,-1,100,-1
 HY,KNN,0,0,canberra,0,0.7536231884057971,30,21
 HSY,KNN,0,0,euclidean,0,0.7152317880794702,80,77
 HUN,KNN,0,0,euclidean,0,0.6226053639846744,30,22
 HY,KNN,0,0,canberra,0,0.7923076923076923,40,29
 HTD,KNN,0,0,canberra,0,0.7392923649906891,70,65
 IIM,KNN,0,0,euclidean,0,0.9260172626387176,10,10
 INGR,KNN,0,0,manhattan,0,0.655980271270037,10,9
 HSY,KNN,0,0,braycurtis,0,0.7309236947791165,90,83
 HY,KNN,0,0,braycurtis,0,0.7950819672131147,50,39
 HUN,KNN,0,0,manhattan,0,0.669260700389105,40,24
 HTD,KNN,0,0,canberra,0,0.7561436672967864,80,54
 IIM,KNN,0,0,euclidean,0,0.8331257783312578,20,20
 HY,KNN,0,0,hamming,0,0.5175438596491229,60,36
 INGR,KNN,0,0,braycurtis,0,0.5703611457036114,20,13
 HSY,KNN,0,0,hamming,0,0.571041948579161,100,60
 HUN,KNN,0,0,braycurtis,0,0.6719367588932806,50,42
 HTD,KNN,0,0,euclidean,0,0.6775431861804223,90,50
 HY,KNN,0,0,canberra,0,0.7169811320754716,70,52
 IIM,KNN,0,0,hamming,0,0.6566037735849056,30,26
 INGR,KNN,0,0,manhattan,0,0.630188679245283,30,16
 HY,KNN,0,0,braycurtis,0,0.7346938775510204,80,53
 HUN,KNN,0,0,euclidean,0,0.6244979919678715,60,42
 HTD,KNN,0,0,euclidean,0,0.6842105263157895,100,90
 INT,KNN,0,0,euclidean,0,0.5462392108508015,10,6
 HY,KNN,0,0,euclidean,0,0.6555555555555556,90,72
 IIM,KNN,0,0,euclidean,0,0.7026683608640406,40,40
 HUN,KNN,0,0,euclidean,0,0.6612244897959184,70,63
 INGR,KNN,0,0,euclidean,0,0.6340533672172808,40,17
 INXN,KNN,0,0,euclidean,0,0.7016806722689075,10,7
 IPHI,KNN,0,0,manhattan,0,0.5542168674698795,10,6
 HY,KNN,0,0,euclidean,0,0.6829268292682927,100,64
 INT,KNN,0,0,euclidean,0,0.5342465753424658,20,19
 IIM,KNN,0,0,euclidean,0,0.6983311938382541,50,39
 HUN,KNN,0,0,hamming,0,0.5477178423236515,80,43
 INXN,KNN,0,0,braycurtis,0,0.6434782608695652,20,12
 IPHI,KNN,0,0,euclidean,0,0.5933609958506224,20,20
 INGR,KNN,0,0,canberra,0,0.7342747111681643,50,30
 INT,KNN,0,0,hamming,0,0.4490566037735849,30,20
 HUN,KNN,0,0,hamming,0,0.510548523206751,90,54
 INXN,KNN,0,0,braycurtis,0,0.6621621621621622,30,28
 IPHI,KNN,0,0,euclidean,0,0.630901287553648,30,21
 IIM,KNN,0,0,braycurtis,0,0.7172503242542153,60,48
 INGR,KNN,0,0,canberra,0,0.7185473411154345,60,20
 INXN,KNN,0,0,euclidean,0,0.6448598130841121,40,36
 IPHI,KNN,0,0,euclidean,0,0.64,40,39
 HUN,KNN,0,0,hamming,0,0.5343347639484979,100,70
 INT,KNN,0,0,euclidean,0,0.5883100381194409,40,38
 IIM,KNN,0,0,canberra,0,0.7339449541284404,70,32
 IPOA,KNN,0,0,error,0,-1,10,-1
 IPOA,KNN,0,0,error,0,-1,20,-1
 IPOA,KNN,0,0,error,0,-1,30,-1
 IPOA,KNN,0,0,error,0,-1,40,-1
 IPOA,KNN,0,0,error,0,-1,50,-1
 IPOA,KNN,0,0,error,0,-1,60,-1
 IPOA,KNN,0,0,error,0,-1,70,-1
 INXN,KNN,0,0,canberra,0,0.7621359223300971,50,34
 INGR,KNN,0,0,hamming,0,0.5347313237221494,70,34
 IPOA,KNN,0,0,error,0,-1,80,-1
 IPOA,KNN,0,0,error,0,-1,90,-1
 IPHI,KNN,0,0,euclidean,0,0.6082949308755761,50,28
 IPOA,KNN,0,0,error,0,-1,100,-1
 IRT,KNN,0,0,euclidean,0,0.7387387387387387,10,1
 INT,KNN,0,0,hamming,0,0.4878048780487805,50,35
 INXN,KNN,0,0,euclidean,0,0.7121212121212122,60,43
 IPHI,KNN,0,0,braycurtis,0,0.6985645933014354,60,33
 IIM,KNN,0,0,canberra,0,0.7721854304635761,80,24
 IRS,KNN,0,0,manhattan,0,0.5431789737171464,10,7
 INGR,KNN,0,0,canberra,0,0.7086092715231788,80,40
 IRT,KNN,0,0,braycurtis,0,0.7669902912621359,20,15
 INXN,KNN,0,0,braycurtis,0,0.7578947368421053,70,41
 IPHI,KNN,0,0,braycurtis,0,0.746268656716418,70,48
 INT,KNN,0,0,euclidean,0,0.6134889753566797,60,47
 IRT,KNN,0,0,canberra,0,0.6947368421052632,30,16
 IIM,KNN,0,0,euclidean,0,0.6693440428380187,90,40
 IRS,KNN,0,0,hamming,0,0.47661188369152974,20,11
 INGR,KNN,0,0,euclidean,0,0.6720214190093708,90,67
 INXN,KNN,0,0,manhattan,0,0.7527472527472527,80,55
 IPHI,KNN,0,0,canberra,0,0.6269430051813472,80,61
 IRT,KNN,0,0,euclidean,0,0.5977011494252874,40,27
 INT,KNN,0,0,canberra,0,0.6788990825688074,70,41
 INXN,KNN,0,0,canberra,0,0.7816091954022989,90,57
 IPHI,KNN,0,0,hamming,0,0.5837837837837838,90,52
 IIM,KNN,0,0,euclidean,0,0.6860622462787551,100,26
 IRS,KNN,0,0,euclidean,0,0.6360153256704981,30,29
 IRT,KNN,0,0,euclidean,0,0.5949367088607594,50,34
 INGR,KNN,0,0,euclidean,0,0.6792963464140731,100,97
 INXN,KNN,0,0,hamming,0,0.4578313253012048,100,60
 IRT,KNN,0,0,braycurtis,0,0.7464788732394366,60,37
 IPHI,KNN,0,0,euclidean,0,0.6271186440677966,100,65
 INT,KNN,0,0,euclidean,0,0.6278145695364239,80,48
 IRS,KNN,0,0,hamming,0,0.5161290322580645,40,25
 IRT,KNN,0,0,chebyshev,0,0.6666666666666666,70,49
 ITT,KNN,0,0,canberra,0,0.6485819975339088,10,7
 IX,KNN,0,0,euclidean,0,0.5167701863354037,10,8
 INT,KNN,0,0,hamming,0,0.5327978580990629,90,50
 IRT,KNN,0,0,braycurtis,0,0.8909090909090909,80,38
 IRS,KNN,0,0,braycurtis,0,0.6701434159061278,50,39
 ITT,KNN,0,0,braycurtis,0,0.5616438356164384,20,11
 IX,KNN,0,0,chebyshev,0,0.5119196988707654,20,15
 IRT,KNN,0,0,chebyshev,0,0.7872340425531915,90,60
 INT,KNN,0,0,hamming,0,0.5493910690121786,100,67
 IRS,KNN,0,0,canberra,0,0.686429512516469,60,35
 IRT,KNN,0,0,hamming,0,0.7692307692307693,100,8
 JELD,KNN,0,0,error,0,-1,10,-1
 JELD,KNN,0,0,error,0,-1,20,-1
 JELD,KNN,0,0,error,0,-1,30,-1
 JELD,KNN,0,0,error,0,-1,40,-1
 JELD,KNN,0,0,error,0,-1,50,-1
 JELD,KNN,0,0,error,0,-1,60,-1
 JELD,KNN,0,0,error,0,-1,70,-1
 JELD,KNN,0,0,error,0,-1,80,-1
 ITT,KNN,0,0,manhattan,0,0.6025157232704402,30,16
 JELD,KNN,0,0,error,0,-1,90,-1
 JELD,KNN,0,0,error,0,-1,100,-1
 IX,KNN,0,0,manhattan,0,0.5956907477820025,30,5
 JCAP,KNN,0,0,euclidean,0,0.8,10,10
 JCO,KNN,0,0,euclidean,0,1.0,10,10
 JCO,KNN,0,0,error,0,-1,20,-1
 JCO,KNN,0,0,error,0,-1,30,-1
 JCO,KNN,0,0,error,0,-1,40,-1
 JCO,KNN,0,0,error,0,-1,50,-1
 JCO,KNN,0,0,error,0,-1,60,-1
 JCO,KNN,0,0,error,0,-1,70,-1
 IRS,KNN,0,0,chebyshev,0,0.5912117177097204,70,50
 JCO,KNN,0,0,error,0,-1,80,-1
 JCO,KNN,0,0,error,0,-1,90,-1
 JHS,KNN,0,0,euclidean,0,0.9395807644882861,10,10
 JCO,KNN,0,0,error,0,-1,100,-1
 JCAP,KNN,0,0,euclidean,0,0.7272727272727273,20,20
 ITT,KNN,0,0,euclidean,0,0.6226175349428208,40,40
 IX,KNN,0,0,manhattan,0,0.6235595390524968,40,21
 JCAP,KNN,0,0,euclidean,0,0.7142857142857143,30,23
 IRS,KNN,0,0,euclidean,0,0.629878869448183,80,53
 JHS,KNN,0,0,euclidean,0,0.8306351183063512,20,20
 JCAP,KNN,0,0,manhattan,0,0.6666666666666666,40,6
 ITT,KNN,0,0,braycurtis,0,0.6456996148908858,50,35
 JCAP,KNN,0,0,error,0,-1,50,-1
 IX,KNN,0,0,chebyshev,0,0.5886157826649417,50,42
 JCAP,KNN,0,0,error,0,-1,60,-1
 JCAP,KNN,0,0,error,0,-1,70,-1
 JCAP,KNN,0,0,error,0,-1,80,-1
 JCAP,KNN,0,0,error,0,-1,90,-1
 JCAP,KNN,0,0,error,0,-1,100,-1
 IRS,KNN,0,0,braycurtis,0,0.6462585034013606,90,66
 JHS,KNN,0,0,euclidean,0,0.7584905660377359,30,30
 ITT,KNN,0,0,euclidean,0,0.6134889753566797,60,51
 IX,KNN,0,0,euclidean,0,0.6,60,51
 IRS,KNN,0,0,chebyshev,0,0.6079779917469051,100,82
 JHS,KNN,0,0,manhattan,0,0.7331639135959339,40,25
 JMPD,KNN,0,0,error,0,-1,10,-1
 JMPD,KNN,0,0,error,0,-1,20,-1
 JMPD,KNN,0,0,error,0,-1,30,-1
 JMPD,KNN,0,0,error,0,-1,40,-1
 JMPD,KNN,0,0,error,0,-1,50,-1
 JMPD,KNN,0,0,error,0,-1,60,-1
 JMPD,KNN,0,0,error,0,-1,70,-1
 JMPD,KNN,0,0,error,0,-1,80,-1
 JMPD,KNN,0,0,error,0,-1,90,-1
 JMPD,KNN,0,0,error,0,-1,100,-1
 ITT,KNN,0,0,braycurtis,0,0.7116644823066841,70,46
 IX,KNN,0,0,braycurtis,0,0.6525759577278731,70,34
 JHS,KNN,0,0,hamming,0,0.4326059050064185,50,36
 JRS,KNN,0,0,manhattan,0,0.7108262108262108,10,10
 ITT,KNN,0,0,canberra,0,0.743046357615894,80,49
 IX,KNN,0,0,manhattan,0,0.6528704939919893,80,49
 JRS,KNN,0,0,braycurtis,0,0.6397694524495677,20,14
 JHS,KNN,0,0,hamming,0,0.38910505836575876,60,44
 ITT,KNN,0,0,euclidean,0,0.643908969210174,90,70
 IX,KNN,0,0,canberra,0,0.6761133603238867,90,53
 JRS,KNN,0,0,euclidean,0,0.5918367346938775,30,29
 JHS,KNN,0,0,hamming,0,0.41546526867627787,70,24
 ITT,KNN,0,0,euclidean,0,0.6535859269282814,100,66
 IX,KNN,0,0,braycurtis,0,0.6725784447476125,100,61
 JRS,KNN,0,0,manhattan,0,0.6533923303834809,40,31
 JHS,KNN,0,0,euclidean,0,0.6423841059602649,80,46
 KMF,KNN,0,0,euclidean,0,0.6693548387096774,10,8
 JTD,KNN,0,0,euclidean,0,0.8506024096385543,10,10
 KMT,KNN,0,0,hamming,0,0.36991368680641185,10,7
 KF,KNN,0,0,euclidean,0,0.6592317224287485,10,9
 KAI,KNN,0,0,euclidean,0,0.4987562189054726,10,8
 JRS,KNN,0,0,euclidean,0,0.6268656716417911,50,32
 KMF,KNN,0,0,manhattan,0,0.6125,20,6
 JHS,KNN,0,0,euclidean,0,0.6693440428380187,90,77
 JTD,KNN,0,0,hamming,0,0.6855036855036855,20,11
 KMF,KNN,0,0,euclidean,0,0.6293103448275862,30,7
 KMT,KNN,0,0,euclidean,0,0.5603985056039851,20,18
 JRS,KNN,0,0,braycurtis,0,0.6722054380664653,60,36
 KF,KNN,0,0,euclidean,0,0.5531914893617021,20,9
 KAI,KNN,0,0,braycurtis,0,0.5816582914572864,20,11
 JTD,KNN,0,0,manhattan,0,0.6691729323308271,30,24
 JHS,KNN,0,0,euclidean,0,0.6238159675236806,100,69
 KMF,KNN,0,0,hamming,0,0.47767857142857145,40,18
 JRS,KNN,0,0,braycurtis,0,0.6804281345565749,70,54
 JTD,KNN,0,0,manhattan,0,0.6624040920716112,40,20
 KMT,KNN,0,0,hamming,0,0.5119496855345912,30,16
 KF,KNN,0,0,manhattan,0,0.6308470290771175,30,14
 KAI,KNN,0,0,hamming,0,0.49746192893401014,30,20
 KMF,KNN,0,0,braycurtis,0,0.7546296296296297,50,21
 KOS,KNN,0,0,canberra,0,0.5511111111111111,10,7
 JTD,KNN,0,0,canberra,0,0.7023498694516971,50,31
 KRC,KNN,0,0,euclidean,0,0.6757090012330457,10,9
 JRS,KNN,0,0,canberra,0,0.6563467492260062,80,54
 KMF,KNN,0,0,braycurtis,0,0.7259615384615384,60,53
 KOS,KNN,0,0,canberra,0,0.6912442396313364,20,17
 KMT,KNN,0,0,canberra,0,0.6683608640406608,40,25
 KAI,KNN,0,0,euclidean,0,0.5884615384615385,40,33
 KF,KNN,0,0,canberra,0,0.665389527458493,40,24
 JTD,KNN,0,0,euclidean,0,0.5946666666666667,60,53
 KMF,KNN,0,0,manhattan,0,0.715,70,67
 KOS,KNN,0,0,hamming,0,0.45933014354066987,30,19
 KRC,KNN,0,0,manhattan,0,0.5404732254047323,20,11
 JRS,KNN,0,0,hamming,0,0.5078369905956113,90,64
 KMT,KNN,0,0,canberra,0,0.6816431322207959,50,36
 KF,KNN,0,0,manhattan,0,0.6451612903225806,50,43
 KAI,KNN,0,0,braycurtis,0,0.6269430051813472,50,36
 JTD,KNN,0,0,hamming,0,0.4659400544959128,70,43
 KMF,KNN,0,0,hamming,0,0.5677083333333334,80,45
 KOS,KNN,0,0,manhattan,0,0.7064676616915423,40,29
 JRS,KNN,0,0,euclidean,0,0.6476190476190476,100,96
 KRC,KNN,0,0,canberra,0,0.589937106918239,30,11
 JTD,KNN,0,0,manhattan,0,0.724233983286908,80,45
 KOS,KNN,0,0,braycurtis,0,0.694300518134715,50,32
 KMF,KNN,0,0,euclidean,0,0.6793478260869565,90,75
 KF,KNN,0,0,braycurtis,0,0.6923076923076923,60,38
 KMT,KNN,0,0,euclidean,0,0.5992217898832685,60,39
 KAI,KNN,0,0,euclidean,0,0.587696335078534,60,45
 KOS,KNN,0,0,hamming,0,0.4756756756756757,60,42
 KMF,KNN,0,0,canberra,0,0.7159090909090909,100,45
 JTD,KNN,0,0,euclidean,0,0.6381766381766382,90,78
 KRC,KNN,0,0,euclidean,0,0.6429479034307497,40,21
 KSS,KNN,0,0,manhattan,0,0.5450061652281134,10,5
 KMT,KNN,0,0,manhattan,0,0.6330275229357798,70,40
 KF,KNN,0,0,canberra,0,0.6653491436100132,70,42
 KAI,KNN,0,0,hamming,0,0.5013227513227513,70,42
 KOS,KNN,0,0,hamming,0,0.5254237288135594,70,36
 JTD,KNN,0,0,euclidean,0,0.6588921282798834,100,77
 KRC,KNN,0,0,braycurtis,0,0.6469833119383825,50,32
 KOS,KNN,0,0,euclidean,0,0.6094674556213018,80,52
 KSS,KNN,0,0,hamming,0,0.43462017434620176,20,11
 KMT,KNN,0,0,euclidean,0,0.6158940397350994,80,58
 KF,KNN,0,0,euclidean,0,0.6125166444740346,80,63
 KAI,KNN,0,0,chebyshev,0,0.5842245989304813,80,57
 KOS,KNN,0,0,euclidean,0,0.5714285714285714,90,71
 KRC,KNN,0,0,euclidean,0,0.6614785992217899,60,55
 KSU,KNN,0,0,euclidean,0,0.5228113440197287,10,7
 KSS,KNN,0,0,canberra,0,0.6515723270440251,30,20
 KMT,KNN,0,0,canberra,0,0.6733601070950469,90,54
 KF,KNN,0,0,hamming,0,0.5652759084791387,90,35
 KAI,KNN,0,0,canberra,0,0.6486486486486487,90,59
 KOS,KNN,0,0,euclidean,0,0.5816993464052288,100,87
 KRC,KNN,0,0,euclidean,0,0.6513761467889908,70,66
 KSU,KNN,0,0,hamming,0,0.47571606475716066,20,11
 KMT,KNN,0,0,euclidean,0,0.5940460081190798,100,73
 KSS,KNN,0,0,euclidean,0,0.5972045743329097,40,33
