Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 KMT,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 KMT,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 KMT,ZR,0,0,0,0,49.375,100,-1,-1,59
 CUZ,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 CUZ,ZR,0,0,0,0,6.555555555555555,10,-1,-1,1
 CUZ,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 CUZ,ZR,0,0,0,0,6.333333333333333,20,-1,-1,0
 CUZ,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 CUZ,ZR,0,0,0,0,8.666666666666666,30,-1,-1,15
 CUZ,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 CUZ,ZR,0,0,0,0,14.0,40,-1,-1,2
 CUZ,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 CUZ,ZR,0,0,0,0,19.77777777777778,50,-1,-1,34
 CUZ,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 CUZ,ZR,0,0,0,0,26.0,60,-1,-1,24
 CUZ,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 CUZ,ZR,0,0,0,0,32.44444444444444,70,-1,-1,61
 CUZ,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 CUZ,ZR,0,0,0,0,41.333333333333336,80,-1,-1,36
 CUZ,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 CUZ,ZR,0,0,0,0,46.333333333333336,90,-1,-1,28
 CUZ,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 CUZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 CUZ,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 CUZ,ZR,0,0,0,0,55.125,100,-1,-1,12
 AQNB,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,10,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,20,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,30,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,40,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,50,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,60,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,70,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,80,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,90,-1,-1,-1
 AQNB,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 AQNB,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 AQNB,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 AQNB,ZR,0,0,0,0,-1,100,-1,-1,-1
 JCO,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 JCO,ZR,0,0,0,0,10.0,10,-1,-1,10
 JCO,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 JCO,ZR,0,0,0,0,20.0,20,-1,-1,20
 JCO,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 JCO,ZR,0,0,0,0,29.5,30,-1,-1,14
 JCO,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 JCO,ZR,0,0,0,0,25.0,40,-1,-1,1
 JCO,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,50,-1,-1,4
 JCO,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,60,-1,-1,0
 JCO,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,70,-1,-1,9
 JCO,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,80,-1,-1,-1
 JCO,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,90,-1,-1,-1
 JCO,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 JCO,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCO,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 JCO,ZR,0,0,0,0,-1,100,-1,-1,-1
 JCAP,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 JCAP,ZR,0,0,0,0,9.222222222222221,10,-1,-1,10
 JCAP,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 JCAP,ZR,0,0,0,0,5.25,20,-1,-1,14
 JCAP,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 JCAP,ZR,0,0,0,0,12.0,30,-1,-1,17
 JCAP,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 JCAP,ZR,0,0,0,0,19.333333333333332,40,-1,-1,33
 JCAP,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 JCAP,ZR,0,0,0,0,34.0,50,-1,-1,37
 JCAP,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 JCAP,ZR,0,0,0,0,41.0,60,-1,-1,47
 JCAP,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 JCAP,ZR,0,0,0,0,64.0,70,-1,-1,45
 JCAP,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 JCAP,ZR,0,0,0,0,-1,80,-1,-1,58
 JCAP,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 JCAP,ZR,0,0,0,0,-1,90,-1,-1,65
 JCAP,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 JCAP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JCAP,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 JCAP,ZR,0,0,0,0,-1,100,-1,-1,83
 RRTS,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 RRTS,ZR,0,0,0,0,3.6666666666666665,10,-1,-1,7
 RRTS,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 RRTS,ZR,0,0,0,0,9.88888888888889,20,-1,-1,16
 RRTS,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 RRTS,ZR,0,0,0,0,17.666666666666668,30,-1,-1,17
 RRTS,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 RRTS,ZR,0,0,0,0,21.444444444444443,40,-1,-1,27
 RRTS,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 RRTS,ZR,0,0,0,0,25.714285714285715,50,-1,-1,33
 RRTS,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 RRTS,ZR,0,0,0,0,30.6,60,-1,-1,40
 RRTS,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 RRTS,ZR,0,0,0,0,32.25,70,-1,-1,47
 RRTS,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 RRTS,ZR,0,0,0,0,42.0,80,-1,-1,47
 RRTS,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 RRTS,ZR,0,0,0,0,44.333333333333336,90,-1,-1,49
 RRTS,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 RRTS,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 RRTS,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 RRTS,ZR,0,0,0,0,41.0,100,-1,-1,65
 NPN,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 NPN,ZR,0,0,0,0,8.88888888888889,10,-1,-1,10
 NPN,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 NPN,ZR,0,0,0,0,12.777777777777779,20,-1,-1,10
 NPN,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 NPN,ZR,0,0,0,0,18.22222222222222,30,-1,-1,2
 NPN,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 NPN,ZR,0,0,0,0,19.5,40,-1,-1,1
 NPN,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 NPN,ZR,0,0,0,0,11.0,50,-1,-1,24
 NPN,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 NPN,ZR,0,0,0,0,18.0,60,-1,-1,24
 NPN,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 NPN,ZR,0,0,0,0,30.333333333333332,70,-1,-1,55
 NPN,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 NPN,ZR,0,0,0,0,44.0,80,-1,-1,45
 NPN,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 NPN,ZR,0,0,0,0,45.5,90,-1,-1,88
 NPN,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 NPN,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 NPN,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 NPN,ZR,0,0,0,0,64.0,100,-1,-1,65
 EDF,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 EDF,ZR,0,0,0,0,8.0,10,-1,-1,10
 EDF,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 EDF,ZR,0,0,0,0,6.666666666666667,20,-1,-1,8
 EDF,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 EDF,ZR,0,0,0,0,13.333333333333334,30,-1,-1,18
 EDF,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 EDF,ZR,0,0,0,0,18.375,40,-1,-1,11
 EDF,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 EDF,ZR,0,0,0,0,21.5,50,-1,-1,2
 EDF,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 EDF,ZR,0,0,0,0,42.0,60,-1,-1,25
 EDF,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 EDF,ZR,0,0,0,0,46.75,70,-1,-1,24
 EDF,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 EDF,ZR,0,0,0,0,28.666666666666668,80,-1,-1,44
 EDF,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 EDF,ZR,0,0,0,0,50.0,90,-1,-1,15
 EDF,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 EDF,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EDF,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 EDF,ZR,0,0,0,0,59.5,100,-1,-1,30
 GJP,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 GJP,ZR,0,0,0,0,5.166666666666667,10,-1,-1,6
 GJP,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 GJP,ZR,0,0,0,0,12.0,20,-1,-1,15
 GJP,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 GJP,ZR,0,0,0,0,17.0,30,-1,-1,19
 GJP,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,40,-1,-1,19
 GJP,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,50,-1,-1,30
 GJP,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,60,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,70,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,80,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,90,-1,-1,-1
 GJP,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 GJP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 GJP,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 GJP,ZR,0,0,0,0,-1,100,-1,-1,-1
 PGP,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 PGP,ZR,0,0,0,0,8.333333333333334,10,-1,-1,7
 PGP,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 PGP,ZR,0,0,0,0,7.333333333333333,20,-1,-1,16
 PGP,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 PGP,ZR,0,0,0,0,13.333333333333334,30,-1,-1,8
 PGP,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 PGP,ZR,0,0,0,0,16.88888888888889,40,-1,-1,1
 PGP,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 PGP,ZR,0,0,0,0,18.11111111111111,50,-1,-1,44
 PGP,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 PGP,ZR,0,0,0,0,24.444444444444443,60,-1,-1,1
 PGP,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 PGP,ZR,0,0,0,0,26.875,70,-1,-1,38
 PGP,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 PGP,ZR,0,0,0,0,32.142857142857146,80,-1,-1,65
 PGP,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 PGP,ZR,0,0,0,0,38.333333333333336,90,-1,-1,75
 PGP,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 PGP,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PGP,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 PGP,ZR,0,0,0,0,41.0,100,-1,-1,85
 JTD,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 JTD,ZR,0,0,0,0,9.444444444444445,10,-1,-1,10
 JTD,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 JTD,ZR,0,0,0,0,10.444444444444445,20,-1,-1,9
 JTD,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 JTD,ZR,0,0,0,0,14.777777777777779,30,-1,-1,16
 JTD,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 JTD,ZR,0,0,0,0,13.777777777777779,40,-1,-1,24
 JTD,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 JTD,ZR,0,0,0,0,23.0,50,-1,-1,50
 JTD,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 JTD,ZR,0,0,0,0,35.125,60,-1,-1,48
 JTD,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 JTD,ZR,0,0,0,0,46.833333333333336,70,-1,-1,70
 JTD,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 JTD,ZR,0,0,0,0,60.8,80,-1,-1,74
 JTD,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 JTD,ZR,0,0,0,0,74.0,90,-1,-1,85
 JTD,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 JTD,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 JTD,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 JTD,ZR,0,0,0,0,87.75,100,-1,-1,31
 LAZ,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 LAZ,ZR,0,0,0,0,3.5555555555555554,10,-1,-1,9
 LAZ,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 LAZ,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 LAZ,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 LAZ,ZR,0,0,0,0,9.11111111111111,20,-1,-1,3
 LAZ,KNN,0,0,-1,-1,-1,30,-1,-1,-1
