Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 CUZ,ZR,-1,-1,0,0,0.5598290598290598,60,-1,-1,-1,1
 CUZ,RF,30,40,0,-1,0.5592672413793104,70,-1,-1,-1,9
 CUZ,SVM,-1,-1,poly,-1,0.5862068965517241,70,100,-1,-1,25
 CUZ,KNN,-1,-1,chebyshev,11,0.5172413793103449,70,-1,-1,7,44
 CUZ,ZR,-1,-1,0,0,0.5851293103448276,70,-1,-1,-1,0
 CUZ,RF,10,30,0,-1,0.5608695652173913,80,-1,-1,-1,8
 CUZ,SVM,-1,-1,poly,-1,0.5717391304347826,80,100,-1,-1,36
 CUZ,KNN,-1,-1,chebyshev,11,0.483695652173913,80,-1,-1,5,60
 CUZ,ZR,-1,-1,0,0,0.5728260869565217,80,-1,-1,-1,0
 CUZ,RF,10,20,0,-1,0.5603070175438597,90,-1,-1,-1,34
 CUZ,SVM,-1,-1,poly,-1,0.5800438596491229,90,100,-1,-1,46
 CUZ,KNN,-1,-1,hamming,11,0.5131578947368421,90,-1,-1,9,50
 CUZ,ZR,-1,-1,0,0,0.5855263157894737,90,-1,-1,-1,30
 CUZ,RF,10,50,0,-1,0.5641592920353983,100,-1,-1,-1,69
 CUZ,SVM,-1,-1,linear,-1,0.5730088495575221,100,0.5,-1,-1,69
 CUZ,KNN,-1,-1,chebyshev,11,0.5586283185840708,100,-1,-1,11,68
 CUZ,ZR,-1,-1,0,0,0.5730088495575221,100,-1,-1,-1,69
 LAZ,RF,10,50,0,-1,0.4329004329004329,10,-1,-1,-1,6
 LAZ,SVM,-1,-1,rbf,-1,0.49206349206349204,10,0.5,-1,-1,6
 LAZ,KNN,-1,-1,euclidean,11,0.3477633477633478,10,-1,-1,5,8
 LAZ,ZR,-1,-1,0,0,0.44877344877344877,10,-1,-1,-1,0
 LAZ,RF,20,30,0,-1,0.5693430656934306,20,-1,-1,-1,10
 LAZ,SVM,-1,-1,poly,-1,0.5284671532846715,20,0.5,-1,-1,13
 LAZ,KNN,-1,-1,hamming,11,0.4992700729927007,20,-1,-1,7,12
 LAZ,ZR,-1,-1,0,0,0.4744525547445255,20,-1,-1,-1,12
 LAZ,RF,40,50,0,-1,0.5332348596750369,30,-1,-1,-1,19
